Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPIDM_907402_1,25/EE/LID/AYO/23-24,FABRICATION OF SYMPHONIC BEND,FABRICATION OF SYMPHONIC BEND,Works,Open Tender,Piece-work,Metal Fabrication,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,UTRAULA PUMP CANAL,271604.0,2.0,"24,62,397",M/S BHARAT ELECTRICAL ENGG WORKS,"2,411,330",Accepted-AOC,07-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_907671_1,26/EE/LID/AYO/23-24,SUPPLY AND LAYING OF LT CABLE,SUPPLY AND LAYING OF LT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"UTRAULA PUMP CANAL,BALRAMPUR",271604.0,2.0,"10,59,640",M/S KANAK BIHARI ENTERPRISES,"1,037,220",Rejected-Finance,07-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_907671_2,26/EE/LID/AYO/23-24,SUPPLY AND LAYING OF LT CABLE,SUPPLY AND LAYING OF LT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"UTRAULA PUMP CANAL,BALRAMPUR",271604.0,2.0,"11,98,880",M/S BHARAT ELECTRICAL ENGG WORKS,"1,149,910",Accepted-AOC,07-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_907671_3,26/EE/LID/AYO/23-24,SUPPLY AND LAYING OF LT CABLE,SUPPLY AND LAYING OF LT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,29-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"AYODHYA PUMP CANAL,VIKRAMJOT ,BASTI",272001.0,2.0,"11,24,326",M/S BHARAT ELECTRICAL ENGG WORKS,"1,083,830",Accepted-AOC,07-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_909568_2,20/EE/MLCD/VNS/2023-24,"Strenthaning of Main canal by New Brick Lining in main Canal between 0.310 Km to 0.560 Km at Gopalpur Pump Canal including all cost of material, (excluding Cement ) labour, T and P used, Complete in all respect as per drawing provided by department","Strenthaning of Main canal by New Brick Lining in main Canal between 0.310 Km to 0.560 Km at Gopalpur Pump Canal including all cost of material, (excluding Cement ) labour, T and P used, Complete in all respect as per drawing provided by department",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,02-Mar-2024 12:43 PM,NA ,150.0,No ,No,Online,07-Mar-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,Executive Engineer Minor lift canal division vns,221010.0,2.0,"13,59,000",ANAND KUMAR YADAV,"1,282,246",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,unknown
2024_UPIDM_909952_1,21/EE/MLCD/VNS/2023-24,"Manufacture and supply of 250 KVA Automatic Voltage Regulator (Voltage corrector) for maintaining constant voltage range (250- 470/440 ) oil cooled with protection to the pannel board as per requirement of equipment incliding its Erection, Commission","Manufacture and supply of 250 KVA Automatic Voltage Regulator (Voltage corrector) for maintaining constant voltage range (250- 470/440 ) oil cooled with protection to the pannel board as per requirement of equipment incliding its Erection, Commission",Goods,Open Tender,Fixed-rate,Electrical Work/ Equipment,No,No,NA ,04-Mar-2024 12:00 PM,NA ,30.0,No ,No,Online,11-Mar-2024 02:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,Executive Engineer Minor lift canal division vns,221010.0,2.0,"11,10,000",Sarveshwari Electric Works,"1,060,000",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Varanasi||Executive Engineer (MLCD) Varanasi,unknown
2024_UPJNM_878924_1,"75/M-13/35, dt 08-01-2024","Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Malihabad NP Reorganization water supply scheme","Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Malihabad NP Reorganization water supply scheme",Works,Open Tender,Turn-key,Civil Works,No,No,NA ,09-Jan-2024 12:30 PM,12-Jan-2024 02:00 PM ,120.0,No ,No,Offline,20-Jan-2024 04:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||GM, Gomti Pollution Control Unit, Lucknow||PM Peyjal (2nd) Lucknow",Malihabad Nagar Panchayat,226102.0,2.0,,M/S C.K. ENTERPRISES,"186,170,499.231",Rejected-Finance,15-Mar-2024,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||GM, Gomti Pollution Control Unit, Lucknow||PM Peyjal (2nd) Lucknow",unknown
2024_UPJNM_879051_1,"76/M-13/36, dt 08-01-2024","Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Banthara NP Reorganization water supply scheme","Supply of all materials, labour for Construction of OHT, PH, SQ, BW, Distribution System, RM, TW with SCADA automation as per specifications in tender document complete in all respect Banthara NP Reorganization water supply scheme",Works,Open Tender,Turn-key,Civil Works,No,No,NA ,09-Jan-2024 02:00 PM,12-Jan-2024 02:00 PM ,120.0,No ,No,Offline,20-Jan-2024 04:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||GM, Gomti Pollution Control Unit, Lucknow||PM Peyjal (2nd) Lucknow",Banthara Nagar Panchayat,226401.0,2.0,,M/S DIAMOND BUILDERS,"245,704,786.996",Accepted-AOC,15-Mar-2024,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Lucknow)||GM, Gomti Pollution Control Unit, Lucknow||PM Peyjal (2nd) Lucknow",unknown
2024_UPJNM_881400_1,50/ETENDER/01/12.01.2024,R O of Primary Trilcling filter secondary clarifier Return sludge and Raw sludge pump house sluice valve screw mixer and 500 KVA DFG DG TEPH Filtrate pump house PGR Digester and Gas holder 24x7 and Treatment of as per Designed norms 80 MLD Dinapur,R O of Primary Trilcling filter secondary clarifier Return sludge and Raw sludge pump house sluice valve screw mixer and 500 KVA DFG DG TEPH Filtrate pump house PGR Digester and Gas holder 24x7 and Treatment of as per Designed norms 80 MLD Dinapur,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,18-Jan-2024 05:30 PM,NA ,180.0,No ,No,Offline,27-Feb-2024 01:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Agra)||SE, CC (E-M), Agra||EE, 2nd Construction Division (E-M), Agra",VARANASI,221112.0,2.0,,chaudhary engineering works,"5,618,414.4",Accepted-AOC,01-Mar-2024,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Agra)||SE, CC (E-M), Agra||EE, 2nd Construction Division (E-M), Agra",unknown
2024_UPJNM_884616_1,54/ V-15/11 Dt 16.01.2024,Construction of RCC drain from khajanchi to gordhaiya nala,Construction of RCC drain from khajanchi to gordhaiya nala,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Jan-2024 09:00 AM,31-Jan-2024 12:00 PM ,120.0,No ,No,Offline,17-Feb-2024 05:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Gorakhpur)||SE, 17th Circle, Gorakhpur||PM, Construction Unit, Gorakhpur",Gorakhpur,273016.0,2.0,"6,30,73,986",Shri Ram Constructions,"48,566,968.853",Rejected-AOC,12-Mar-2024,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Gorakhpur)||SE, 17th Circle, Gorakhpur||PM, Construction Unit, Gorakhpur",unknown
2024_UPJNM_903139_1,290/M-20/13,Installation of New and Rebore India Mark II Hand Pump in NPP and NP of District Fatehpur,Installation of New and Rebore India Mark II Hand Pump in NPP and NP of District Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,23-Feb-2024 10:00 AM,NA ,120.0,No ,No,Offline,29-Feb-2024 03:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, 2nd Circle, Allahabad||EE, Construction Division, Fatehpur",FATEHPUR,212601.0,2.0,,MS SHAILENDRA SINGH AND COMPANY,"3,823,888.89",Accepted-AOC,14-Mar-2024,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, 2nd Circle, Allahabad||EE, Construction Division, Fatehpur",unknown
2024_UPJNM_903149_1,289/M-20/12,Repairing of TW and Pump House in NPP and NP of District Fatehpur,Repairing of TW and Pump House in NPP and NP of District Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,23-Feb-2024 10:00 AM,NA ,120.0,No ,No,Offline,29-Feb-2024 03:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, 2nd Circle, Allahabad||EE, Construction Division, Fatehpur",FATEHPUR,212601.0,2.0,,M/S MAYANK CONTRUCTION,"3,014,750",Accepted-AOC,15-Mar-2024,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Allahabad)||SE, 2nd Circle, Allahabad||EE, Construction Division, Fatehpur",unknown
2024_UPJVN_902953_1,T-29/EGD/MZN/2023-24,T-29/EGD/MZN/2023-24,"Supply and Installation of 66 Kv Lightning Arrrestor along with Surge Counter at Nirgajini Power House switchyard under EGD , Muzaffarnagar",Goods,Open Tender,Item Wise,Miscellaneous,No,No,NA ,22-Feb-2024 06:00 PM,NA ,180.0,No ,No,Offline,04-Mar-2024 12:00 PM,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,Muzaffarnagar,251001.0,2.0,,PRADEEP KUMAR THEKEDAR,"278,445",Rejected-Finance,12-Mar-2024,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,unknown
2024_UPJVN_907345_1,T-30/EGD/MZN/2023-24,T-30/EGD/MZN/2023-24,"Rebabitting of Spare Set of Bearings under EGD, Muzaffarnagar",Works,Open Tender,Item Wise,Miscellaneous Works,No,No,NA ,28-Feb-2024 06:00 PM,NA ,180.0,No ,No,Offline,20-Mar-2024 12:00 PM,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,Muzaffarnagar,251001.0,2.0,,PRADEEP KUMAR THEKEDAR,"299,950",Rejected-Finance,23-Mar-2024,Uttar Pradesh Jal Vidyut Nigam Limited||Chief Engineer OM Lucknow||SE (Khara)||EE (EGD) Muzzafarnagar,unknown
2024_UPPCL_889046_1,63/ ECCD-I /2023-24,M and R of Roof Treatment and other Miss Civil Works in Res No B 188 at Member Residence Niralanagar Lucknow,M and R of Roof Treatment and other Miss Civil Works in Res No B 188 at Member Residence Niralanagar Lucknow,Works,Open Tender,Percentage,Civil Works,No,No,na ,02-Feb-2024 02:40 PM,NA ,120.0,No ,No,Offline,17-Feb-2024 03:30 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,Lucknow,226024.0,2.0,"50,358",ALOK KUMAR,"41,283.49",Accepted-AOC,14-Mar-2024,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,unknown
2024_UPPOL_904582_1,BH-225/24,REPAIRING OF BATHROOM,REPAIRING OF BATHROOM OF CONTROL ROOM 112,Works,Open Tender,Percentage,Repair and Maintenance Works,No,No,NA ,24-Feb-2024 05:00 PM,NA ,30.0,No ,No,Offline,04-Mar-2024 02:00 PM,Director General of U.P. Police||Director General of Police HQ||ADG Law and Order||ADG Zone Agra||IG Range Aligarh||DIG / SSP / SP Aligarh,POLICE CONTROL ROOM 112,202001.0,2.0,"1,58,445",A R ASSOCIATES,"153,401.77",Accepted-AOC,11-Mar-2024,Director General of U.P. Police||Director General of Police HQ||ADG Law and Order||ADG Zone Agra||IG Range Aligarh||DIG / SSP / SP Aligarh,unknown
2024_UPPRD_876286_10,5073 Dated 30-12-2023,gram lohari men road se daddu paal ke dera tak kharanja nirman kary.,gram lohari men road se daddu paal ke dera tak kharanja nirman kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"21,12,000",M/s Ram Pal,"1,768,830",Rejected-AOC,15-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_12,5073 Dated 30-12-2023,gram barooli ka pura me pitch road se barooli interloking tak kharanja nirman kary.,gram barooli ka pura me pitch road se barooli interloking tak kharanja nirman kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"13,81,000",M/s Ram Pal,"1,165,889",Rejected-AOC,15-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_13,5073 Dated 30-12-2023,gram ratgaaha me saiyyed sarawa marg se behraani baag tak cc nirman kary,gram ratgaaha me saiyyed sarawa marg se behraani baag tak cc nirman kary,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"14,69,000",Mohan Lal,"1,143,932",Rejected-Technical,12-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_14,5073 Dated 30-12-2023,gram medipur kanwaar me aabadi se interloking marg v damer road sampark marg se cc nirman kary,gram medipur kanwaar me aabadi se interloking marg v damer road sampark marg se cc nirman kary,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"16,90,000",M/s Ram Pal,"1,352,570",Rejected-Technical,15-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_15,5073 Dated 30-12-2023,gram rampur dhamawa me garai talaab se gadwa talaab tak nali nirman kary.,gram rampur dhamawa me garai talaab se gadwa talaab tak nali nirman kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"19,72,000",M/s Ram Pal,"1,637,304",Rejected-AOC,15-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_17,5073 Dated 30-12-2023,gram badi basohni me aabadi se pulia tak naali nirman kary.,gram badi basohni me aabadi se pulia tak naali nirman kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"11,74,000",Mohan Lal,"914,755",Rejected-AOC,12-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_18,5073 Dated 30-12-2023,gram medipur kanwar me aabadi se pulia tak naali nirman kary.,gram medipur kanwar me aabadi se pulia tak naali nirman kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"15,94,000",Shri Vijay Singh,"1,293,261",Rejected-AOC,14-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_2,5073 Dated 30-12-2023,balipur tata me choradeh mukh marg se dhrampaal ke ghr ke paas tk marg lepan / cc kary.,balipur tata me choradeh mukh marg se dhrampaal ke ghr ke paas tk marg lepan / cc kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"14,36,000",Mohan Lal,"1,118,311",Rejected-AOC,13-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_876286_9,5073 Dated 30-12-2023,pannoi me pitch road se vishal ke ghar avam interloking sadak tak kharanja nirman kary.,pannoi me pitch road se vishal ke ghar avam interloking sadak tak kharanja nirman kary.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,01-Jan-2024 05:00 PM,NA ,90.0,No ,No,Offline,31-Jan-2024 02:30 PM,Panchayati Raj Department||Zila Panchayat Kaushambi,Manjhanpur Kaushambi,212207.0,2.0,"9,25,000",M/s Ram Pal,"785,462",Rejected-AOC,15-Mar-2024,Panchayati Raj Department||Zila Panchayat Kaushambi,unknown
2024_UPPRD_905627_1,694/NIRMAAN ANUBHAG/ZP/2023-24 Date-23-02-2024,BLOCK GILAULA KE GP BHITHAURA RAM SAHAY ME RAM SAMUJH KE GHAR SE BRIJLAL PASSI KE GHAR HOTE HUYE BAAUR GAUTAM KE GHAR KI ORE INTERLOCKING KARYA,BLOCK GILAULA KE GP BHITHAURA RAM SAHAY ME RAM SAMUJH KE GHAR SE BRIJLAL PASSI KE GHAR HOTE HUYE BAAUR GAUTAM KE GHAR KI ORE INTERLOCKING KARYA,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,26-Feb-2024 01:30 PM,NA ,90.0,No ,No,Offline,04-Mar-2024 03:00 PM,Panchayati Raj Department||Zila Panchayat Srawasti,SHRAVASTI,271831.0,2.0,"9,68,644",M/S ABHISHEK TRIPATHI,"967,192.731",Accepted-AOC,15-Mar-2024,Panchayati Raj Department||Zila Panchayat Srawasti,unknown
2024_UPRNN_899376_1,1429/GDC BISAULI/TENDER/2023-24 DT 17.02.2024,Construction of Balance work Computer Center and Toilet Block at GDC Bisauli Badaun U.P.,Construction of Balance work Computer Center and Toilet Block at GDC Bisauli Badaun U.P.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,17-Feb-2024 06:00 PM,22-Feb-2024 03:30 PM ,90.0,No ,No,Offline,26-Feb-2024 03:30 PM,UP Rajkiya Nirman Nigam Ltd||G M - North West Zone - Bareilly||Bareilly Unit||Account Incharge,GDC Bisauli Badaun U.P.,243720.0,2.0,"7,45,000",M/s Prakash Traders,7.45,Rejected-AOC,16-Mar-2024,UP Rajkiya Nirman Nigam Ltd||G M - North West Zone - Bareilly||Bareilly Unit||Account Incharge,unknown
2024_UPRNS_879280_2,446/UPRNSS/E-TENDER/2023-24 DATE-26-12-2023,"FIRE FIGHTING SYSTEM FOR SALES TAX BUILDING, DISTRICT-BAREILLY(U.P)",SEE IN TECHNICAL BOQ,Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,31-Jan-2024 06:30 PM,NA ,90.0,No ,No,Offline,06-Feb-2024 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,BAREILLY,234001.0,2.0,"91,53,564",M/s Mansoor Ahmad Contractor,"9,148,987.22",Accepted-AOC,16-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Lucknow II,unknown
2024_UPRNS_879548_1,407/E-TENDER/2023-24,"REMAINING CONSTRUCTION WORK OF BOYS HOSTEL AT GOVERNMENT POLYTECHNIC, KOTWAN, DISTRICT-MATHURA","REMAINING CONSTRUCTION WORK OF BOYS HOSTEL AT GOVERNMENT POLYTECHNIC, KOTWAN, DISTRICT-MATHURA",Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Jan-2024 10:00 AM,NA ,90.0,No ,No,Offline,25-Jan-2024 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,"KOTWAN, DISTRICT-MATHURA",281403.0,2.0,,SHRI BANKEY BIHARI TRADER,"10,436,956.2",Rejected-Finance,06-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,unknown
2024_UPRNS_880075_2,394/UPRNSS/E-TENDER/23-24 DT. 27.12.2023,"Construction Work of Public Block Health Unit, Mirzapur Block-Mirzapur District-Azamgarh","Construction Work of Public Block Health Unit, Mirzapur Block-Mirzapur District-Azamgarh",Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Feb-2024 02:00 PM,NA ,30.0,No ,No,Offline,27-Feb-2024 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,"HIG-B-338, SIDDHARTH ENCLAVE TARAMANDAL, GORAKHPUR",273001.0,2.0,"36,49,000",SUNITA SINGH,"3,647,540.4",Rejected-Finance,12-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_884407_2,60/SE/UPRNSS/KNP/2023-24 DT. 20.01.2024,Construction of Theory class rooms for govt ITI mahila lal bangla kanpur,ITI kanpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Feb-2024 05:30 PM,NA ,90.0,No ,No,Offline,07-Feb-2024 11:30 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Kanpur,208007.0,2.0,"1,27,70,000",Vivid Infrazone Pvt. Ltd.,"12,757,230",Rejected-Finance,12-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_887104_1,430/UPRNSS/E-TENDER/2023-2024,CONSTRUCTION OF INTEGRATED PUBLIC HEALTH LAB AT BLOOD BANK BUILDING IN DISTRICT-ETAH,CONSTRUCTION OF INTEGRATED PUBLIC HEALTH LAB AT BLOOD BANK BUILDING IN DISTRICT-ETAH,Works,Open Tender,Percentage,Civil Works,No,No,NA ,29-Jan-2024 06:00 PM,NA ,90.0,No ,No,Offline,08-Feb-2024 10:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,"BLOOD BANK BUILDING, ETAH",207001.0,2.0,,M/S RAM FINANCER AND DEVELOPERS,"5,928,553.4",Rejected-Finance,17-Feb-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Agra I,unknown
2024_UPRNS_888254_1,556/UPRNSS/E-TENDER/2023-24,PROPOSED POULTRY FARM AT KVK DISTRICT ETAWAH,PROPOSED POULTRY FARM AT KVK DISTRICT ETAWAH,Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Feb-2024 10:35 AM,NA ,90.0,No ,No,Offline,10-Feb-2024 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,KVK DISTRICT ETAWAH,206001.0,2.0,,ANSHUL KUMAR ENTERPRISES,"493,610.38",Accepted-AOC,02-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2024_UPRNS_891338_1,68/SE/UPRNSS/KNP/2023-24 DT 05.02.2024,EXTENSION AND RENOVATION OF BUILDING AT CHEMISTRY AND PHYSICS LABORATORY BLOCK DR AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPED KANPUR,EXTENSION AND RENOVATION OF BUILDING AT CHEMISTRY AND PHYSICS LABORATORY BLOCK DR AMBEDKAR INSTITUTE OF TECHNOLOGY FOR HANDICAPED KANPUR,Works,Open Tender,Percentage,Civil Works,No,No,NA ,07-Feb-2024 09:00 AM,NA ,90.0,No ,No,Offline,12-Feb-2024 01:30 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Kanpur,208024.0,2.0,"70,02,000",Tirupati Enterprises,"6,991,497",Rejected-AOC,12-Mar-2024,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
