Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2025_REDUP_1095805_7,1762/RED/Vn-Capt/2025-26Dt. 07.11.25,Gram Vedipur Gaon ke purab taraf Pakki Sadak se Ram Janki Mandir Hote Huye Indra Prasad Chaudhary ke ghar se samne se Ram Swaroop verma ke ghar tak cc road nirman karya,Gram Vedipur Gaon ke purab taraf Pakki Sadak se Ram Janki Mandir Hote Huye Indra Prasad Chaudhary ke ghar se samne se Ram Swaroop verma ke ghar tak cc road nirman karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,03-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,09-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,WORK,272001.0,2.0,"18,30,000",AKSHITA CONSTRUCTION,"1,828,392.8",Rejected-Finance,12-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,unknown
2025_REDUP_1099756_11,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Nethiya ke majra Jailalpurwa me Janardan Mishra ke ghar se Badkau Verma ke khet tak interlocking nirman karya-Viseshwarganj_11,Gram Panchayat Nethiya ke majra Jailalpurwa me Janardan Mishra ke ghar se Badkau Verma ke khet tak interlocking nirman karya-Viseshwarganj_11,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,30-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"7,60,000",MAHADEV TRADERS,"896,119.33",Accepted-AOC,07-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2026_CEDPW_1103277_1,07/2A Dated 01-01-2026,Special Repair of Gonda Belsar road to Lauvatepara Pure Nishcal Link road in 2025-26,Special Repair of Gonda Belsar road to Lauvatepara Pure Nishcal Link road in 2025-26,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,03-Jan-2026 09:00 AM,,NA ,90.0,No ,No,Online,12-Jan-2026 03:30 PM,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,Office of EE CD-2 PWD Gonda,271001.0,2.0,"10,50,000",M/S J.M.V. CONSTRUCTION,"1,048,845",Rejected-Finance,17-Jan-2026,Chief Engineer Devipatan (Gonda) Zone PWD Gonda||SE Gonda Circle PWD Gonda||EE Construction Division-2 PWD Gonda,unknown
2025_UPIDC_1085718_22,TN-06/EE/2025-26,TN-06/ee/25-26 Rajwaha Bhaisani Ke Km 9.500 par isth chatigrasth pul ke punhanirman ka karya Lot No-04,Rajwaha Bhaisani Ke Km 9.500 par isth chatigrasth pul ke punhanirman ka karya,Works,Open Tender,Piece-work,Civil Works,No,No,as per tender notice ,14-Nov-2025 11:00 AM,,NA ,90.0,No ,No,Online,19-Nov-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",as per tender notice,251001.0,2.0,"15,79,000",bhadana contractor,"1,502,179.67",Accepted-AOC,20-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2026_DOLBU_1103952_1,172/ptdeendayal/2025-26/3,NAGAR PANCHAYAT ERACH KE MOHALLA KRISHNAGAR ME GURSARAI ROAD SE PATTU KUSHWAHA KE MAKAN TAK CC ROAD OR NALI NIRMAN KARY,NAGAR PANCHAYAT ERACH KE MOHALLA KRISHNAGAR ME GURSARAI ROAD SE PATTU KUSHWAHA KE MAKAN TAK CC ROAD OR NALI NIRMAN KARY,Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Offline,17-Jan-2026 12:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,WORK,284302.0,2.0,23.0,MANJU ENTERPRISES,"1,970,276.94",Rejected-AOC,17-Jan-2026,Directorate of Local Bodies UP||Nagar Panchayat Earich Jhansi,unknown
2025_SCIDC_1102183_1,63/EE/Jhansi/ET/2025-26,"Janpad Jhansi ke vikaskhand Mauranipur me gram Sijaro me shri Baijnath Ahirwar ke makan se Tai wale makan ki or 100 mtr Apex/Nali nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur","Janpad Jhansi ke vikaskhand Mauranipur me gram Sijaro me shri Baijnath Ahirwar ke makan se Tai wale makan ki or 100 mtr Apex/Nali nirman karya (under scheme S.N. 2025-26) Hon ble Shri Anurag Sharma Ji, MP Jhansi-Lalitpur",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,29-Dec-2025 11:00 AM,,NA ,90.0,No ,No,Offline,05-Jan-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,Gram Sijaro Block Mauranipur Jhansi,284204.0,2.0,,M/S GOVIND DAS ARYA,"419,995",Accepted-AOC,20-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Banda,unknown
2025_UPIDC_1090998_99,07/EE/2025-26,Auction of Silt/soil work from Km 88.000 to Km 89.000 of Bhognipur branch,Auction of Silt/soil work from Km 88.000 to Km 89.000 of Bhognipur branch,Works,Auction,Item Rate,Civil Works - Canal,No,No,NA ,09-Dec-2025 11:00 AM,,NA ,90.0,No ,No,Online,15-Dec-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",Etawah,206001.0,2.0,"3,46,000",A K INFRATECH,"364,800",Accepted-AOC,15-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||BDLGC, etawah",unknown
2026_SCIDC_1104846_1,263-2/E.E.E. Bly/E-Tender/BLY/2025-26 Dt. 08.01.2026,"09 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, District-Bareilly (MLA Nidhi)","09 Nos. Solar LED High Mast Light at Various Places in Vidhan Sabha Area Bhojipura, District-Bareilly (MLA Nidhi)",Works,Open Tender,Item Rate,Solar Street Lights,No,No,NA ,08-Jan-2026 06:55 PM,,NA ,90.0,No ,No,Offline,15-Jan-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,Bareilly,243001.0,2.0,"8,49,150",M/S B R ENTERPRISES,"848,725.43",Accepted-AOC,20-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Bareilly,unknown
2025_UPIDC_1088571_13,01/EE/2025-26,"TEMPORARY RIVER TRAINING WORKS ALONG LEFT BANK OF RIVER GANGA D/S OF SHASTRI BRIDGE , FROM CH 850.00 M TO 950.00 M IN MAGH MELA 2025-26","TEMPORARY RIVER TRAINING WORKS ALONG LEFT BANK OF RIVER GANGA D/S OF SHASTRI BRIDGE , FROM CH 850.00 M TO 950.00 M IN MAGH MELA 2025-26",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Nov-2025 10:00 AM,,NA ,90.0,No ,No,Online,17-Nov-2025 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",MAGH MELA AREA,211006.0,2.0,"7,20,000",AARUSHI CONSTRUCTION,"338,345",Rejected-Finance,09-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",unknown
2025_UPSBC_1039621_1,250/ET/CPM(Agra)/2025-26 Date 15.05.2025,"Production, Supply and Pouring of various grades of Ready Mix Concrete (RMC) Khiriyaghat Jhansi","Production, Supply and Pouring of various grades of Ready Mix Concrete (RMC) with dedicated RMC Plant of capacity 30 cum. per day to be installed at site for Construction of Betwa River Bridge Moth-Baghera Road (Khiriyaghat) in Distt. Jhansi",Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,16-May-2025 10:00 AM,,NA ,30.0,No ,No,Offline,06-Jun-2025 05:00 PM,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,Khiriyaghat,284304.0,2.0,"80,00,000",Anil associates,"7,680,000",Rejected-Finance,21-Jan-2026,UP STATE BRIDGE CORPORATION LIMITED||JMD UPSBC Ghaziabad||GM / CPM UP SBC Agra,unknown
2025_YEIDA_1068568_1,YEA/GM(PROJECT)/2025/408 DT-20/08/2025,"Temporary Kharanja from Rajesh house to Mata Temple in Village- Siroli Bangar, YEA. WC-06","Temporary Kharanja from Rajesh house to Mata Temple in Village- Siroli Bangar, YEA. WC-06",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,26-Aug-2025 06:55 PM,,NA ,90.0,No ,No,Online,10-Sep-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"9,94,140",HARSH ENTERPRISES,"617,758.6",Rejected-Finance,14-Jan-2026,Yamuna Expressway Industrial Development Authority,unknown
2025_UPIDC_1071015_1,01/SE/2025-26,Construction of Pucca Structures and E/w for construction of canal at various reaches in between km. 0.450 to km. 14.650 of Left Pandu Basin Canal.,Construction of Pucca Structures and E/w for construction of canal at various reaches in between km. 0.450 to km. 14.650 of Left Pandu Basin Canal.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Sep-2025 12:00 PM,,NA ,90.0,No ,No,Online,29-Sep-2025 03:30 PM,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanahar Construction Circle 2,Duddhi Sonebhadra,231208.0,2.0,,ASHUTOSH KUMAR VERMA,"78,492,961.88",Rejected-Finance,09-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer Kanhar Project- Mirzapur||Kanahar Construction Circle 2,unknown
2026_DOLBU_1103255_1,842/NPA/2025-26,Yogesh ki dukan se shri kela devi gopal mankameshvar mandir tak CC Sadak and Nali Nirman Karya,as per boq,Works,Open Tender,Percentage,Civil Works,No,No,NA ,01-Jan-2026 12:45 PM,,NA ,30.0,No ,No,Offline,12-Jan-2026 01:00 PM,Directorate of Local Bodies UP||Nagar Panchayat Awagarh Etah,Office Nagar Panchayat Awagarh(Etah),207301.0,2.0,"4,55,041",anurag singh,"454,358.44",Accepted-AOC,27-Jan-2026,Directorate of Local Bodies UP||Nagar Panchayat Awagarh Etah,unknown
2025_UPIDC_1073752_4,02/EE/2025-26,Estimate of brick on edge soiling at Mukhlishpur Belhara embankment from km. 0.000 to km. 3.800,Estimate of brick on edge soiling at Mukhlishpur Belhara embankment from km. 0.000 to km. 3.800,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,15-Sep-2025 04:00 PM,,NA ,90.0,No ,No,Online,20-Sep-2025 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",Gorakhpur,273001.0,2.0,"8,37,000",KALAYANI CONSTRUTION,"561,426.55",Rejected-Finance,01-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",unknown
2025_UPIDM_1002239_1,12//EE/MLCDBanda/2024-25,"All work of laying, commissioning and testing of A.CMAZZA pipeline 800mm reach 3.25 to 3.30 km and M.S. pipeline 800mm reach Km 2.40 to Km 3.25 of the water distribution system of Main Mr under the new Singhvahini Pump Canal Lot-01","All work of laying, commissioning and testing of A.CMAZZA pipeline 800mm reach 3.25 to 3.30 km and M.S. pipeline 800mm reach Km 2.40 to Km 3.25 of the water distribution system of Main Mr under the new Singhvahini Pump Canal Lot-01",Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Feb-2025 12:00 PM,,NA ,90.0,No ,No,Online,12-Feb-2025 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,BANDA,210001.0,2.0,"31,12,000",HARDEV SINGH AND CO.,"3,105,464.8",Not Admitted-Fee/PreQual/Technical,24-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,unknown
2025_UPIDC_1073752_5,02/EE/2025-26,Estimate of brick on edge soiling at Bankata Link embankment from km.0.000 to km. 0.850,Estimate of brick on edge soiling at Bankata Link embankment from km.0.000 to km. 0.850,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,15-Sep-2025 05:00 PM,,NA ,90.0,No ,No,Online,20-Sep-2025 05:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",Gorakhpur,273001.0,2.0,"6,36,000",M/S K. K. CONSTRUCTION,"429,122.03",Rejected-Finance,01-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur",unknown
2025_UPPRC_1086450_1,61/UPPCL/GM-7/E-TENDER/2025-26 Dated-27.10.2025,"Construction of Modern workshop, Training room etc. at Govt. I.T.I. Kumbhi District-Lakhimpur Kheri (U.P.)","Construction of Modern workshop, Training room etc. at Govt. I.T.I. Kumbhi District-Lakhimpur Kheri (U.P.)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,29-Oct-2025 11:30 AM,,NA ,90.0,No ,No,Online,06-Nov-2025 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,Kumbhi District-Lakhimpur Kheri (U.P.),262804.0,2.0,"2,79,85,000",M/S VANYA ASSOCIATES,"27,774,745.03",Rejected-AOC,14-Jan-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,unknown
2025_SCIDC_1072096_1,29-05/EE/FTP/PMAGY/E-Ten/25-26,cONSTRUCTION OF PMAGY gram Mayaramkheda block devmai Fatehpur,cONSTRUCTION OF PMAGY gram Mayaramkheda block devmai Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Sep-2025 09:00 AM,08-Oct-2025 05:50 PM,11-Sep-2025 12:00 PM ,105.0,No ,No,Offline,13-Sep-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Fatehpur,212601.0,2.0,"16,52,000",M/S NIDHI CONSTRUCTIONS,"1,643,740",Rejected-Technical,23-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2025_REDUP_1090213_1,861/EE RED/ 2025-26 DATE- 14.10.2025,G.P. KURHUL CHHOTELAL GOND KE GHAR SE RAMBADAN KE GHAR TAK CC ROAD KA NIRMAN,G.P. KURHUL CHHOTELAL GOND KE GHAR SE RAMBADAN KE GHAR TAK CC ROAD KA NIRMAN,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Nov-2025 12:00 PM,,NA ,90.0,No ,No,Online,18-Nov-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,KURHUL,231216.0,2.0,,M/S OM CONSTRUCTION,"2,053,196.2",Rejected-Finance,16-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE SONBHADRA,unknown
2026_SCIDC_1104285_1,111/MLC/AGRA/25-26,"INSTALLATION OF 10 NOS. BOARING, LOARING AND INSTALLATION OF SUBMERCIBLE PUMP WITH WATER STORAGE TANK AT DIFFERENT VILLAGES OF BLOCK- FATEHABAD, AGRA.","INSTALLATION OF 10 NOS. BOARING, LOARING AND INSTALLATION OF SUBMERCIBLE PUMP WITH WATER STORAGE TANK AT DIFFERENT VILLAGES OF BLOCK- FATEHABAD, AGRA.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Jan-2026 04:00 PM,,NA ,180.0,No ,No,Offline,17-Jan-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,sikandra agra,282007.0,2.0,"21,18,000",DIKSHA CONTRACTORS AND SUPPLIERS,"2,118,128.17",Accepted-AOC,22-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2025_UPVDS_1101476_1,692/V.S./13/Le.4/2015 TC 2,Supply Of Furniture,As per TOR,Goods,Open Tender,Item Wise,Furniture/ Fixture,No,No,NA ,24-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Offline,02-Jan-2026 02:00 PM,UP Vidhansabha,"Uttar Pradesh Vidhan Sabha, Lucknow",226001.0,2.0,,VISHAL BUILDER,"6,635,956.56",Rejected-Finance,07-Jan-2026,UP Vidhansabha,unknown
2025_SCIDC_1089918_2,570/E E/Ayo/E Tender/Hostal Repair Work/25-26 Date 11.11.2025,Balance Repair Work of Rajkiya Anusuchit Jaati Hostal Nariav Distt. Ambedakarnagar,Balance Repair Work of Rajkiya Anusuchit Jaati Hostal Nariav Distt. Ambedakarnagar,Works,Open Tender,Percentage,Construction Works,No,No,NA ,03-Dec-2025 02:30 PM,,05-Dec-2025 11:00 AM ,90.0,No ,No,Offline,12-Dec-2025 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,VITTHAL GROUP,"5,528,500",Not Admitted-Fee/PreQual/Technical,31-Dec-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_PWDBL_1105077_11,03/E-Tender/2025-26 dt. 01.01.2026,Rajbhavan Colony me Type-5 avem Type-6 ke aawason me civil anurakshan karya.,Rajbhavan Colony me Type-5 avem Type-6 ke aawason me civil anurakshan karya.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,10-Jan-2026 09:00 AM,,12-Jan-2026 12:00 PM ,90.0,No ,No,Online,15-Jan-2026 12:30 PM,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,Lucknow,226001.0,1.0,"4,90,000",M/S TAUFEEQUE AHMAD,"482,504",Rejected-Finance,30-Jan-2026,Chief Engineer (Building)||S E 39 Circle PWD Lucknow||Maintenance Division 2 (Civil) PWD Lucknow,unknown
2025_UPIDC_1085718_23,TN-06/EE/2025-26,TN-06/ee/25-26 Rajwaha Bhaisani Ke Km 12.500 par isth chatigrasth pul ke punhanirman ka karya Lot No-06,Rajwaha Bhaisani Ke Km 12.500 par isth chatigrasth pul ke punhanirman ka karya,Works,Open Tender,Piece-work,Civil Works,No,No,as per tender notice ,14-Nov-2025 11:00 AM,,NA ,90.0,No ,No,Online,19-Nov-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",as per tender notice,251001.0,2.0,"15,07,000",bhadana contractor,"1,435,603.56",Rejected-AOC,11-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut||Muzaffar Nagar Division Ganga Canal,Muzaffar Nagar",unknown
2025_UPIDC_1090465_13,02/EE/2025-26,Lot 12 Const. of Head Regulator of Dhatra Shekh Minor off taking from Km. 25.000 Left Bank of Kamalpur Dy.,Lot 12 Const. of Head Regulator of Dhatra Shekh Minor off taking from Km. 25.000 Left Bank of Kamalpur Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,12-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,18-Dec-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-8, Bulandshahar",SAMBHAL,244302.0,2.0,,JAI LAXMI CONTRACTOR,"945,672.53",Rejected-Finance,28-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-8, Bulandshahar",unknown
2025_REDUP_992999_2,1237/RED/Tender/2024-25,"Construction of Tin shed in Gobardhan Gaushala in Gram Panchayat Piduriya, Block Behta","Construction of Tin shed in Gobardhan Gaushala in Gram Panchayat Piduriya, Block Behta",Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Jan-2025 04:00 PM,,NA ,90.0,No ,No,Online,20-Jan-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,"Behta, Sitapur",261001.0,2.0,"15,88,246",M/s Mannat Construction,"1,588,087",Accepted-AOC,10-Feb-2025,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE SITAPUR,unknown
2025_REDUP_1099756_10,"816/RED/Etender(21)/2025-26, Dt. 29.11.2025",Gram Panchayat Nethiya me Katorwa sampark marg se Vishal Tiwari ke ghar ki taraf interlocking nirman karya-Viseshwarganj_10,Gram Panchayat Nethiya me Katorwa sampark marg se Vishal Tiwari ke ghar ki taraf interlocking nirman karya-Viseshwarganj_10,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,18-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Online,30-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"2,68,000",MAHADEV TRADERS,"315,323.97",Accepted-AOC,07-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2025_REDUP_1095805_6,1762/RED/Vn-Capt/2025-26Dt. 07.11.25,Babhnan Haluwa Sampark Marg se Uska Shamshan Ghat tak CC road nirman karya,Babhnan Haluwa Sampark Marg se Uska Shamshan Ghat tak CC road nirman karya,Works,Open Tender,Percentage,Civil Works,No,No,NA ,03-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,09-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,WORK,272001.0,2.0,"11,29,000",M/S V.K.CONSTRUCTION,"1,128,928.72",Rejected-Finance,12-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE BASTI CIRCLE||EE BASTI,unknown
2025_UPIDC_1094547_2,06/EE/2025-26/5,Patch Repair of Service Road from km 2.500 to 4.600 at Hanumanth Khera Minor,Patch Repair of Service Road from km 2.500 to 4.600 at Hanumanth Khera Minor,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,12-Dec-2026 12:30 AM,,NA ,90.0,No ,No,Online,17-Dec-2025 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",Hanumanth Khera Minor,283141.0,2.0,,Harendra kumar thekedar,"527,672.02",Accepted-AOC,06-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Etawah||Irrigation Construction Division Firozabad",unknown
2025_UPIDC_1063632_2,03/AEIV/2025-26,"Brick work, and painting with fixing door and window in room no - 220 and 224 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow. (Lot No.02)","Brick work, and painting with fixing door and window in room no - 220 and 224 at 2nd floor of Sinchai Vikas Bhawan Canal Colony Cant Road, Lucknow. (Lot No.02)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,20-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",Vikash Bhawan Canal Colony Lucknow,226001.0,2.0,,M/s SVGS Enterprises,"154,213.95",Accepted-AOC,01-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_UPRNS_1102226_1,970/UPRNSS/EXEN/AYO/25-26 DT 22-12-25,"Repairing / Renovation work of Tehsil Non Residential building at Ambedkarnagar collectrate, Akabarpur, Tanda, Jalalpur, Alapur and Bhiti Disst. -Ambedkarnagar","Repairing / Renovation work of Tehsil Non Residential building at Ambedkarnagar collectrate, Akabarpur, Tanda, Jalalpur, Alapur and Bhiti Disst. -Ambedkarnagar",Works,Open Tender,Percentage,Civil Works,No,No,ExEn ,27-Dec-2025 05:00 PM,,07-Jan-2026 11:00 AM ,90.0,No ,No,Offline,12-Jan-2026 11:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,Tehsil ambedkarnagar,224122.0,2.0,"19,53,100",SDBS CONSTRUCTION,"1,952,123.45",Rejected-Finance,20-Jan-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited,unknown
2025_SCIDC_1051869_1,291/ 7-5(4)/E-TENDER/ATS/ Muzaffarnagar/2025-26 Dated 25.06.2025,"Construction work of new Jai Prakash Narayan Sarvodaya School, Village-Baseda Muzaffarnagar","Construction work of new Jai Prakash Narayan Sarvodaya School, Village-Baseda Muzaffarnagar",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,25-Jun-2025 04:00 PM,,04-Jul-2025 04:00 PM ,90.0,No ,No,Offline,09-Jul-2025 04:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.,District Muzaffarnagar,251310.0,2.0,"33,31,59,000",M/s Kuldeep Kumar Contractor,"328,861,248.9",Rejected-Finance,11-Nov-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.,unknown
2025_UPIDC_1086402_20,04/AE-III/2025-26,Earth Work in Silt Clearance/Scraping of Allipur Mr. from Km. 0.000 to Km. 2.000 and Km. 2.000 to Km. 5.200,Silt Clearance/Scraping,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,06-Nov-2025 12:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",AZAMGARH,276001.0,2.0,"95,000",arvind kumar yadav,"109,650",Rejected-AOC,27-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XIV Circle Irrigation Works, Azamgarh||SSD-32, azamgarh",unknown
