Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_UPJNM_1113380_1,240/E-Tender/06 Dated 05.02.2026,"Supply and Fitting of Gears, Pinion and bearings including repairing for Gear box and Supply and fitting of double row spherical roller bearing No. 24144 for Screw Pump No. 2 at Konia MPS Varanasi.","Supply and Fitting of Gears, Pinion and bearings including repairing for Gear box and Supply and fitting of double row spherical roller bearing No. 24144 for Screw Pump No. 2 at Konia MPS Varanasi.",Works,Open Tender,Percentage,Repair and Maintenance Works,No,No,NA ,09-Feb-2026 04:45 PM,,NA ,120.0,No ,No,Offline,24-Feb-2026 01:00 PM,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE Elect Mech Unit Kanpur Nagar",Varanasi,221112.0,2.0,,S K INDUSTRIES,"6,658,976.52",Rejected-Finance,08-Mar-2026,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (E-M), Lucknow||SE, Elect Mech Circle, Kanpur Nagar||EE Elect Mech Unit Kanpur Nagar",unknown
2026_SCIDC_1115907_1,2214 /EE Basti /E-Tender /MLC Nidhi Basti /2025-26 Dated 13-02-2026,Construction of RCC Culvert work at Gram Panchayat Kuriyar Me Munderwa Mahadewa Marg Men Road Ke Bagal Ramkesh Ke Khet Ke bagal Raste Par Block Bankati Distt Basti. (MLC Nidhi Basti),Construction of RCC Culvert work at Gram Panchayat Kuriyar Me Munderwa Mahadewa Marg Men Road Ke Bagal Ramkesh Ke Khet Ke bagal Raste Par Block Bankati Distt Basti. (MLC Nidhi Basti),Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Feb-2026 09:00 AM,,18-Feb-2026 12:00 PM ,90.0,No ,No,Offline,21-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"13,99,000",M/S NEW DHARIYA CONSTRUCTION & ORDER,"1,398,720",Rejected-Finance,11-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_SCIDC_1110722_1,2097 /EE Basti /E-Tender /sansad Nidhi Basti /2025-26 Date 29 -01-2026,Construction of CC Road work at Gram Panchayat Majhamanpur Me Raja Ke Bag Ke Pitch Sadak Se Santram Rajbhar Ke Ghar Tak 300 Mtr Block Gaur Distt Basti. (Sansad Nidhi Basti),Construction of CC Road work at Gram Panchayat Majhamanpur Me Raja Ke Bag Ke Pitch Sadak Se Santram Rajbhar Ke Ghar Tak 300 Mtr Block Gaur Distt Basti. (Sansad Nidhi Basti),Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-Jan-2026 09:00 AM,,04-Feb-2026 12:00 PM ,90.0,No ,No,Offline,07-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"23,46,000",M/S JAI CONSTRUCTION,"2,345,530",Rejected-Finance,11-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1120113_30,03/EE/20256-26,Auction,Auction for Extra Silt/Malba/Kachra in Seorajpur Dy. from km 14.000 to 17.000 (R/B),Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,09-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Online,14-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"1,60,000",Karan,"300,000",Accepted-AOC,20-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",unknown
2026_UPIDC_1120113_18,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Halwakhanda Dy. from km 0.000 to 14.500 (L/B and R/B),Auction,Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,26-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,06-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"4,32,000",AKHAND PRATAP ENTERPRISES,"445,500",Accepted-AOC,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",unknown
2026_UPIDC_1104272_1,04/SE/2025-26,"Janpad Champawat main sharda barrage banbasa ke gate sankhya 01 se 04 tak ke upstream va downstream main chatigrast floor, buffle block va dented sill evam launching appron ki punasrthapna ka karye.","Janpad Champawat main sharda barrage banbasa ke gate sankhya 01 se 04 tak ke upstream va downstream main chatigrast floor, buffle block va dented sill evam launching appron ki punasrthapna ka karye.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2026 11:00 AM,,NA ,90.0,No ,No,Online,19-Jan-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",BANBASA,262310.0,2.0,"7,94,26,000",PURNAGIRI CONSTRUCTION CO. PVT. LTD.,"52,152,286.5",Not Admitted-Fee/PreQual/Technical,19-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||V Circle Irrigation Works, Bareilly",unknown
2026_SCIDC_1112045_1,610/E E/Ayo/E Tender/MLC FUND/25-26 03.02.2026,"Under MLC Fund Scheme, construction work of Bharat Ratna Dr. A.P.J Abdul Kalam Smriti MS Gate at the Kashmiriya Chauraha","Under MLC Fund Scheme, construction work of Bharat Ratna Dr. A.P.J Abdul Kalam Smriti MS Gate at the Kashmiriya Chauraha Block Tanda",Works,Open Tender,Percentage,Construction Works,No,No,NA ,04-Feb-2026 09:00 AM,,06-Feb-2026 11:00 AM ,90.0,No ,No,Offline,11-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,R. D. CONSTRUCTION COMPANY,"942,700",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_UPIDC_1120113_1,03/EE/20256-26,Auction for Extra Silt/Malba/Kachra in Taktauli Dy. from km 4.500 to 6.500 (L/B and R/B),Auction,Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,26-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,06-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"1,20,000",M/S AKASH CONSTRUCTION AND SUPPLIERS,"220,995",Accepted-AOC,17-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",unknown
2026_UPIDM_1114745_2,54/EE/MLCD/LKO/2025-26,"River bank protection work including all cost of material, labour, tool and plant etc. as per bill of quantity at Rudauli pump canal district Ayodhya.","River bank protection work including all cost of material, labour, tool and plant etc. as per bill of quantity at Rudauli pump canal district Ayodhya",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,23-Feb-2026 10:00 AM,,NA ,30.0,No ,No,Online,28-Feb-2026 01:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,Rudauli pump canal district Ayodhya,224117.0,2.0,,MANJULA MISHRA,"2,295,217.28",Rejected-Finance,09-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Sitapur||Executive Engineer(MLCD)-Lucknow,unknown
2026_UPIDC_1122007_7,07/SE/2025-26,07/se/2025-26,Damaged anti-erosion work constructed earlier between Km. 21.800 and Km. 22.300 of Hindon-Yamuna Doab bund on the left bank of Yamuna River in Gautam Buddha Nagar district.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,11-Mar-2026 10:00 AM,,12-Mar-2026 01:00 PM ,90.0,No ,No,Online,17-Mar-2026 11:00 AM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad,Ghaziabad,201301.0,2.0,"1,17,88,000",AJAY SHARMA,"7,371,390",Accepted-AOC,30-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad,unknown
2026_UPRNS_1111275_2,486/UPRNSS/E-TENDER/2025-26 DATE 27-01-2026,"CONSTRUCTION WORK OF VETERINARY HOSPITAL AT MAHMUDPUR, DISTRICT-SULTANPUR(U.P.)",SEE IN TECHNICAL BOQ,Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Offline,20-Feb-2026 12:00 PM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Faizabad II,SULTANPUR,228001.0,2.0,"52,43,000",AMETHI CONSTRUCTION,"5,237,757",Accepted-AOC,10-Mar-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Faizabad II,unknown
2026_UPIDC_1109550_8,14/SE-1/2025-26,LOT4,As per the NIT,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,03-Feb-2026 09:00 AM,10-Feb-2026 07:51 PM,07-Feb-2026 01:00 PM ,90.0,No ,No,Online,08-Feb-2026 05:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",Meerut,250001.0,2.0,"41,48,000",MOHIT ASSOCIATES,"2,862,789.8",Not Admitted-Fee/PreQual/Technical,19-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",unknown
2026_UPPRC_1111282_1,67/UPPCL/GM-7/E-TENDER/2025-26 Date-28.01.2026,"Construction Work of C.M Model Composite School at Khersa, Block Bidhnu, District - Kanpur (U.P)","Construction Work of C.M Model Composite School at Khersa, Block Bidhnu, District - Kanpur (U.P)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,31-Jan-2026 05:00 PM,,NA ,90.0,No ,No,Online,16-Feb-2026 04:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,District - Kanpur (U.P),208001.0,2.0,"21,66,66,000",MAA VAISHNO CONSTRUCTION COMPANY,"182,421,435.42",Accepted-AOC,25-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-7 Lucknow,unknown
2026_UPPRC_1107549_4,32/GM-4/UPPCL/2025-26 Dated 14-01-2026,TOURISM DEVELOPMENT WORK OF PASINE WALE HANUMAN JI MANDIR IN DISTRICT FIROZABAD (UP),TOURISM DEVELOPMENT WORK OF PASINE WALE HANUMAN JI MANDIR IN DISTRICT FIROZABAD (UP),Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,19-Jan-2026 04:40 PM,,22-Jan-2026 11:00 AM ,90.0,No ,No,Online,29-Jan-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Distt Firozabad,283201.0,2.0,"76,40,227",RATAN CONSTRUCTION & SUPPLIERS,"7,597,441.93",Rejected-Finance,10-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_REDUP_1119087_1,"1184/RED/Etender(32)/2025-26, Dt. 13.02.2026",Gram Panchayat Huzoorpur me Shiv Mandir ke paas Talukdar Singh ke ghar tak evam Mangal Lodh ke ghar se Krishna Bahadur Singh ke ghar tak C.C. road ka nirman kara-Huzoorpur_01,Gram Panchayat Huzoorpur me Shiv Mandir ke paas Talukdar Singh ke ghar tak evam Mangal Lodh ke ghar se Krishna Bahadur Singh ke ghar tak C.C. road ka nirman kara-Huzoorpur_01,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,23-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,28-Feb-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"5,46,000",Smt. Vandana Singh,"643,761.1",Rejected-Finance,19-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2026_UPPRC_1107549_6,32/GM-4/UPPCL/2025-26 Dated 14-01-2026,TOURISM DEVELOPMENT WORK OF HANUMAN MANDIR RUCHAN IN DISTRICT FIROZABAD (UP),TOURISM DEVELOPMENT WORK OF HANUMAN MANDIR RUCHAN IN DISTRICT FIROZABAD (UP),Works,Open Tender,Percentage,Miscellaneous Works,No,No,NA ,04-Feb-2026 06:55 PM,,NA ,90.0,No ,No,Online,10-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,Ruchan Distt. Firozabad,283203.0,2.0,"50,17,448",ABHINAV CONSTRUCTION,"4,975,803.16",Accepted-AOC,17-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-4 Agra,unknown
2026_UPIDC_1111408_5,06/S.E/2025-26,Brick on Edge Soling on Service Road of Kuri Dy. Between Km 0.000 to Km 4.000 and Km 7.700 to Km 10.200,Brick on Edge Soling on Service Road of Kuri Dy. Between Km 0.000 to Km 4.000 and Km 7.700 to Km 10.200,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,03-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,09-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Bansi,272153.0,2.0,"1,35,34,000",AKANKSHA ASSOCIATES,"10,618,257",Accepted-AOC,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2026_UPIDC_1113873_6,04/EE/2025-26,Renewal Work of Canal Service Road at Bah Main Canal from Km. 0.000 to Km. 0.765,Renewal Work of Canal Service Road at Bah Main Canal from Km. 0.000 to Km. 0.765,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,11-Feb-2026 05:00 PM,,NA ,90.0,No ,No,Online,19-Feb-2026 03:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,Bah Main Canal from Km. 0.000 to Km. 0.765,282001.0,2.0,,laxmicontruction,"833,631.33",Rejected-Technical,16-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Lower Division Agra Canal Agra,unknown
2026_UPIDM_1119076_1,06/EE/2025-26 LOT 5,DRILLING OF STATE TUBEWELLS,DRILLING OF STATE TUBEWELLS,Works,Open Tender,Item Rate,Water Equipments/ Meter/ Drilling/ Boring,No,No,NA ,03-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Both(Online/Offline),09-Mar-2026 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,ALIGARH,202001.0,2.0,"20,91,000",M/S GAJENDRA ENGG. WORKS,"2,013,000",Rejected-Finance,12-Mar-2026,U P Irrigation Department (Mechanical)||Chief Engineer Tubewell West Meerut||S E TWC Agra||EE TC Division Agra,unknown
2026_SCIDC_1117355_1,2285 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,Construction of CC and Nali Road work at Mohalla Katra Pashichmi Near Dmaruwa Me Ramdeen Ks Ghar Se Sandhya Chaudhary Ravindra Gautam Ke Ghar Tak Block Basti sadar Distt Basti. ( Purvanchil Nidhi Basti sadar),Construction of CC and Nali Road work at Mohalla Katra Pashichmi Near Dmaruwa Me Ramdeen Ks Ghar Se Sandhya Chaudhary Ravindra Gautam Ke Ghar Tak Block Basti sadar Distt Basti. ( Purvanchil Nidhi Basti sadar),Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Feb-2026 09:00 AM,,21-Feb-2026 12:00 PM ,90.0,No ,No,Offline,25-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"19,50,000",M/S BANSHI DHAR AND SONS,"1,947,270",Rejected-Finance,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1118034_1,16/SE/2025-26,Construction of houses for officer/employees working in the 3rd subdivision Palwal (Haryana) under the Upper Division Agra Canal Mathura.,Construction of houses for officer/employees working in the 3rd subdivision Palwal (Haryana) under the Upper Division Agra Canal Mathura.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Feb-2026 11:00 AM,,24-Feb-2026 01:00 PM ,90.0,No ,No,Online,27-Feb-2026 03:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,Palwal Haryana,121001.0,2.0,"4,09,91,000",ARTIST BRO,"32,296,665.48",Rejected-Finance,10-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,unknown
2026_UPDFW_1119214_1,5194/15-1 dated 23-02-2026,construction Work,new mist chamber and Shednet house,Works,Open Tender,Item Rate,Civil Works - Others,No,No,NA ,24-Feb-2026 01:00 PM,,NA ,30.0,No ,No,Offline,06-Mar-2026 12:00 PM,O/o Principal Chief Conservator and Wildlife||DFO Barabanki,Arsanda paudhshala,225001.0,2.0,"12,46,000",OM CONSTRUCTION,"1,243,000",Rejected-Finance,07-Mar-2026,O/o Principal Chief Conservator and Wildlife||DFO Barabanki,unknown
2026_UPIDC_1120113_26,03/EE/20256-26,Auction,Auction for Extra Silt/Malba/Kachra in Devha Mr. from km 0.000 to 0.500 (L/B and R/B),Works,Auction,Item Rate,Civil Works - Others,No,No,NA ,09-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Online,14-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",Kanpur,208004.0,2.0,"1,44,000",ASHUTOSH TRIPATHI,"154,800",Rejected-Finance,19-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||II Circle Irrigation Works, Kanpur||KDLGC, kanpur",unknown
2026_SCIDC_1121184_1,148/FZD/MP/25-26,CONSTRUCTION OF C.C. ROAD FROM SIDE OF UNISON SCHOOL TO MADHAVGANJ AT TEHSIL- SHIKOHABAD.,CONSTRUCTION OF C.C. ROAD FROM SIDE OF UNISON SCHOOL TO MADHAVGANJ AT TEHSIL- SHIKOHABAD.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 02:00 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,sikandra agra,282007.0,2.0,"16,94,000",M/S MAA VISHNO CONSTRUCTION,"1,693,403.11",Rejected-AOC,18-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_UPIDC_1107000_2,3993/rkd/notice08/ lot 2,jamodi mr km 1.455 par jalsetu nirman ka karya lot 02,jamodi mr km 1.455 par jalsetu nirman ka karya lot 02,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Feb-2026 12:00 PM,,NA ,90.0,No ,No,Online,16-Feb-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",raebareli,229001.0,2.0,"33,18,000",M/S ABHAY DATA CONSTRUCTION,"2,594,502.75",Accepted-AOC,26-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",unknown
2026_UPIDC_1113787_1,06/SE/2025-26,06/se/2025-26 Lot 01,Renovation work of service road between Km 17.950 to Km 20.000 of Parallel Deoband Branch Feeder Channel,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,10-Feb-2026 03:00 PM,,11-Feb-2026 03:00 PM ,90.0,No ,No,Online,16-Feb-2026 03:30 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad,Roorkee,247664.0,2.0,"50,63,000",Adesh Kumar,"4,303,392",Rejected-AOC,09-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad,unknown
2026_SCIDC_1111110_1,601/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,Under MLA Fund Scheme CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR,Under MLA Fund Scheme CONSTRUCTION OF CC ROAD AT BLOCK AKBARPUR VILLAGE jaisingh pur dhanraj yadav ke tubewell se satish ke ghar tak rumbrmload interloking road,Works,Open Tender,Percentage,Construction Works,No,No,NA ,31-Jan-2026 11:50 AM,,03-Feb-2026 11:00 AM ,90.0,No ,No,Offline,06-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,M/S VK CONSTRUCTION CO.,"1,454,700",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_UPIDC_1112486_1,05/SE-VII/2025-26,AS PER TENDER NOTICE-05 LOT-01,AS PER TENDER NOTICE-05 LOT-01,Works,Open Tender,Item Rate,Civil Works - Buildings,No,No,NA ,05-Feb-2026 10:00 AM,,05-Feb-2026 01:00 PM ,90.0,No ,No,Online,10-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",Lucknow,226001.0,2.0,,CHANDRA SEN,"11,880,332.12",Rejected-Finance,07-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow",unknown
2026_UPIDC_1115196_1,09/SE/2025-26,Construction of painted road and bridge from Dharaun Road to Kabrai Store downstream of Kabrai Dam,Construction of painted road and bridge from Dharaun Road to Kabrai Store downstream of Kabrai Dam,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,12-Feb-2026 05:00 PM,12-Mar-2026 12:12 PM,NA ,90.0,No ,No,Online,21-Feb-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",MAHOBA,210427.0,2.0,,M/S KASON CONSTRUCTION,"25,249,684.48",Rejected-Finance,20-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",unknown
2026_UPIDC_1104936_5,05 / EE / 2025-26,Renovation on Canal Service Road of Bhupauli Main Canal,Renovation on Canal Service Road of Bhupauli Main Canal from Km 34.600 to Km 35.500,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,15-Jan-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",Vill-Mahura Po-Barhan Chandauli,232106.0,2.0,"10,77,712",ANURAG CONSTRUCTIONS,"1,050,448.5",Accepted-AOC,25-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Varansi||MDD, varanasi",unknown
2026_UPIDC_1118639_1,03/SE/2025-26,"Construction of Drainage Syphon at Km. 9.205, km 9.820 and km 30.920 of Utraula Dy.","Construction of Drainage Syphon at Km. 9.205, km 9.820 and km 30.920 of Utraula Dy.",Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,06-Mar-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda",Balrampur,271201.0,2.0,"3,04,00,000",AJIT SINGH,"28,860,635.57",Not Admitted-Fee/PreQual/Technical,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda",unknown
2026_UPPRC_1118389_1,13/PCL/PM-26/SRE/2025-26,CONSTRUCTION OF SUB CENTER SHERPUR BLOCK-RAMPUR MANIHARAN IN DISTRICT SAHARANPUR UP,CONSTRUCTION OF SUB CENTER SHERPUR BLOCK-RAMPUR MANIHARAN IN DISTRICT SAHARANPUR UP,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,27-Feb-2026 02:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,Saharanpur,247001.0,2.0,"23,83,509",M/S KAUSHIK ENTERPRISES,"2,333,455.18",Rejected-Finance,20-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-26 Saharanpur,unknown
2026_UPIDC_1122103_4,07/SE/MRT/2025-26,07/SE/MRT/2025-26(LOT02),07/SE/MRT/2025-26(LOT02),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,18-Mar-2026 04:00 PM,25-Mar-2026 04:27 PM,NA ,90.0,No ,No,Online,24-Mar-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut",BIJNOR,246701.0,2.0,"3,41,00,000",CHANDRA PAL SINGH,"19,986,970",Rejected-AOC,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle-I, Meerut",unknown
