Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_REDUP_901685_2,2024_REDUP_901685_13,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram sabha mahamalpur pipariya me jaiswal ke ghar se talab ke aage tak interlocking kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"1,039,368",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_901685_1,2024_REDUP_901685_1,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram sabha karsad me ram sajivan ke ghar se kailash ke ghar tak interlocking kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"1,196,314",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_901685_26,2024_REDUP_901685_22,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram Bhagautideyi mein Sichayi Nahar Se Panchayat Bhawan tak C C Road ka nirman kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"2,213,903",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_901685_26,2024_REDUP_901685_26,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram Bhagautideyi mein Sichayi Nahar Se Panchayat Bhawan tak C C Road ka nirman kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"2,213,903",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_901685_2,2024_REDUP_901685_2,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram sabha mahamalpur pipariya me jaiswal ke ghar se talab ke aage tak interlocking kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"1,039,368",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_UPPCL_905653_1,2024_UPPCL_905615_1,70/ ECCD-I /2023-24,M and R of Internal Painting and other Misc  Civil Works in Res  No  17by10 at Clyed Road Officers Hydel Colony Lucknow,,,,,,,,,,,,,,,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,,,,,,"93,297.35",,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist
2024_UPPCL_905653_1,2024_UPPCL_905653_1,70/ ECCD-I /2023-24,M and R of Internal Painting and other Misc  Civil Works in Res  No  17by10 at Clyed Road Officers Hydel Colony Lucknow,,,,,,,,,,,,,,,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,,,,,,"93,297.35",,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist
2024_UPPCL_910779_1,2024_UPPCL_910779_1,66/ ECCD-I /2023-24,M and R of Plaster repairing internal painting and other misc. civil works in res no 18 T M and R of bathroom renovation in res no 29 above res no 28 due to seepage in res. 28 at Chandralok officers hydel colony Lucknow,,,,,,,,,,,,,,,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,,,,,,"112,129.36",,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist
2024_REDUP_900630_1,2024_REDUP_900630_1,"2038/RED/E-TENDER/2023-24, DATE 02.02.24",GRAMSABHA BASANTPUR ME NAKAIL MUNSHI KE KUNWA SE MAIN ROAD TAK CC ROAD,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,168,335.98",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_898186_17,2024_REDUP_898186_17,4097/EE RED AYODHYA/23-24 Dt 31/01/24,"Under District Ayodhya, Development block- Interling work from Belgara Lala Belgara Lala Purva Padki Road to Khadanja, Lot No 17",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,,,,,,"1,146,376",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD
2024_REDUP_898186_3,2024_REDUP_898186_2,4097/EE RED AYODHYA/23-24 Dt 31/01/24,"Under District Ayodhya, Gram Panchayat Hainsha Ke Sonaisa me Nankau Nishad Ke Ghar Se Ram Nath Nishad Ke Ghar tak Interlocking Work , Lot No 3",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,,,,,,"1,100,722",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD
2024_REDUP_898186_3,2024_REDUP_898186_3,4097/EE RED AYODHYA/23-24 Dt 31/01/24,"Under District Ayodhya, Gram Panchayat Hainsha Ke Sonaisa me Nankau Nishad Ke Ghar Se Ram Nath Nishad Ke Ghar tak Interlocking Work , Lot No 3",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,,,,,,"1,100,722",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD
2024_REDUP_898186_14,2024_REDUP_898186_14,4097/EE RED AYODHYA/23-24 Dt 31/01/24,"Under District Ayodhya, Interlocking road work from Para house to Kallu house in Maharajipur Gram Sabha of Development Block Maya., Lot No 14",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,,,,,,"1,095,773",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD
2024_REDUP_896804_7,2024_REDUP_896804_7,4167/EE RED AYODHYA/23-24 Dt 05/02/24,"Under District Ayodhya, Construction of Interlocking Road at Kotsarai Committee (B Packs) in Hajipur Singhpur, Khand Masodha ,Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,,,,,,"1,119,798",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD
2024_REDUP_896595_1,2024_REDUP_896589_1,1368/RED/Tender/ST/2023-24 Dt 30.01.2024,CC Road from main road to Shashikant Singh s house in Gram Panchayat Mohabbatpur,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,277,619.3",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_896595_1,2024_REDUP_896595_1,1368/RED/Tender/ST/2023-24 Dt 30.01.2024,CC Road from main road to Shashikant Singh s house in Gram Panchayat Mohabbatpur,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,277,619.3",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_896699_2,2024_REDUP_896699_2,1182/RED/Chandauli/23-24 Date-05-02-2024,Vikash khand Chakia ke Gram Panchayat Dadara me Dadara gaon k Paschim nahar se gaon tak sampark marg.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI,,,,,,"3,779,681",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE VARANASI CIRCLE||EE CHANDAULI
2024_REDUP_896804_1,2024_REDUP_896804_1,4167/EE RED AYODHYA/23-24 Dt 05/02/24,"Under District Ayodhya,  Construction of Interlocking Roadfrom Karamraj Prajapati house to Sheetla Singh house in Ramnagar Dhaurahra, Gram Panchayat of Khand Sohawal. ,Lot No 8",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD,,,,,,"1,006,448",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE FAIZABAD
2024_REDUP_896475_1,2024_REDUP_896475_1,1359/RED/Tender/ST/2023-24 Dt 27.01.2024,Interlocking from the gate of E Shan Public School to the second campus located on Azamgarh Varanasi road in Rohua Mustafabad of Azamgarh district,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,083,691.95",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_893598_8,2024_REDUP_893598_8,1411/EE/RED/2023-24 dt 08.01.2024,Construction of CC road from Vishnu house to Virendra kumar house in Arnota Pinhat,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,215,228.84",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_9,2024_REDUP_893598_9,1411/EE/RED/2023-24 dt 08.01.2024,CC road construction from Bhavesh rathore field to Hira Singh house in Jaitpur,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,457,343.37",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893867_3,2024_REDUP_893867_2,2798/EE/RED/DATE-31-01-2024,3-Construction of CC road from main road to Jammu Ram s house in village Bhogpur.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,,,,,,"1,675,369.93",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR
2024_REDUP_893867_3,2024_REDUP_893867_3,2798/EE/RED/DATE-31-01-2024,3-Construction of CC road from main road to Jammu Ram s house in village Bhogpur.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,,,,,,"1,675,369.93",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR
2024_REDUP_893867_4,2024_REDUP_893867_4,2798/EE/RED/DATE-31-01-2024,4-Construction of CC road from Near Premchand s house to Baba Bhumad Shah Ji temple in village Bhogpur.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,,,,,,"1,517,157.94",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR
2024_REDUP_893867_8,2024_REDUP_893867_5,2798/EE/RED/DATE-31-01-2024,8-Gram kishorpur Raman wala mein Mohammed shaakir ke Ghar se guljar ke plot Tak Nala Nirman karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,,,,,,"962,829.98",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR
2024_REDUP_893867_8,2024_REDUP_893867_8,2798/EE/RED/DATE-31-01-2024,8-Gram kishorpur Raman wala mein Mohammed shaakir ke Ghar se guljar ke plot Tak Nala Nirman karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,,,,,,"962,829.98",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR
2024_REDUP_893867_9,2024_REDUP_893867_9,2798/EE/RED/DATE-31-01-2024,9-Najibabad ke mohalla mugalsara sthit kabristan mein boundi Bal ka Nirman karya.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR,,,,,,"1,026,175.64",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MORADABAD CIRCLE||EE BIJNOR
2024_REDUP_893974_1,2024_REDUP_893974_1,2115/RED/TEN/2023-24/03/02/24,Construction work of inter locking road from village Rauni Saloni towards Kamalpur link road.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR,,,,,,"1,217,345",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE BULANDSHAHAR
2024_REDUP_893598_10,2024_REDUP_893598_10,1411/EE/RED/2023-24 dt 08.01.2024,Construction CC road from main road to Bhavesh rathore field in jaitpur,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"2,459,963.31",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_11,2024_REDUP_893598_11,1411/EE/RED/2023-24 dt 08.01.2024,Construction of CC road from Surendra house to Ravi house in Nagurpura Pinhat,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"736,309.67",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_2,2024_REDUP_893598_12,1411/EE/RED/2023-24 dt 08.01.2024,CC construction from Mohan temple wali gali to Ashok house in bagh mujaffarkhan,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"220,248.92",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_1,2024_REDUP_893598_1,1411/EE/RED/2023-24 dt 08.01.2024,Construction of CC from Vinod Pradhan field to kalyanpura in Emanpura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,978,002.9",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_2,2024_REDUP_893598_2,1411/EE/RED/2023-24 dt 08.01.2024,CC construction from Mohan temple wali gali to Ashok house in bagh mujaffarkhan,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"220,248.92",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_3,2024_REDUP_893598_3,1411/EE/RED/2023-24 dt 08.01.2024,CC construction from Akash house to Kelash house in Kanharpura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"393,826.94",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_4,2024_REDUP_893598_4,1411/EE/RED/2023-24 dt 08.01.2024,Naali construction from Ramraj house to Raju house in Gram Gurja Basoni,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"294,924.44",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_5,2024_REDUP_893598_5,1411/EE/RED/2023-24 dt 08.01.2024,CC road construction from Manoj house to Ramvilas house in Gram Vijayigadhi,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"529,829.12",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_7,2024_REDUP_893598_6,1411/EE/RED/2023-24 dt 08.01.2024,Construction of CC road from Suresh sharma house to Rai singh house in Fatehabad Road,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,592,307.7",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893598_7,2024_REDUP_893598_7,1411/EE/RED/2023-24 dt 08.01.2024,Construction of CC road from Suresh sharma house to Rai singh house in Fatehabad Road,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,592,307.7",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_893457_1,2024_REDUP_893457_1,1355/RED/Tender/ST/2023-24 Dt 27.01.2024,Interlocking construction work from main road to Ram Awadh s house in Gram Sabha Chakbrahmani development block Ahiroula,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,551,302.47",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_893598_1,2024_REDUP_893498_1,1411/EE/RED/2023-24 dt 08.01.2024,Construction of CC from Vinod Pradhan field to kalyanpura in Emanpura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,978,002.9",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_892460_27,2024_REDUP_892460_26,3499/EE/RED/23-24 Dt. 19.01.2024,27.	Block Moth Ke Gram Emiliya Me Vrishbhan Pal Ke Makan Se Mohar Singh Ke Makan Ki Aur C.C. Road Ka Nirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,,,,,,"1,517,334.18",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2024_REDUP_892460_27,2024_REDUP_892460_27,3499/EE/RED/23-24 Dt. 19.01.2024,27.	Block Moth Ke Gram Emiliya Me Vrishbhan Pal Ke Makan Se Mohar Singh Ke Makan Ki Aur C.C. Road Ka Nirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,,,,,,"1,517,334.18",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2024_REDUP_892460_30,2024_REDUP_892460_30,3499/EE/RED/23-24 Dt. 19.01.2024,30.	Block Moth Ke Gram Shahjanhapur Me Main Bazar Se Bus Stand Ki Aur C.C. Road NaliKaNirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,,,,,,"3,014,942.99",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2024_UPPCL_889023_2,2024_UPPCL_889023_2,62/ ECCD-I /2023-24,M and R OF Development Boring of Chandralok officers hydel colony colony Lucknow,,,,,,,,,,,,,,,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,,,,,,"81,056.25",,,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist
2024_REDUP_891600_4,2024_REDUP_891600_3,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",MAJURI KHURD ME MITHILESH PANDEY KE DARWAJE SE GOND BASTI HOTE HUE SHIV MANDIR TAK CC ROAD KA NIRMAN,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,324,662.61",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_891600_4,2024_REDUP_891600_4,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",MAJURI KHURD ME MITHILESH PANDEY KE DARWAJE SE GOND BASTI HOTE HUE SHIV MANDIR TAK CC ROAD KA NIRMAN,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,324,662.61",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_891600_7,2024_REDUP_891600_6,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",HARPUR ME MUKHYA MARG PAR TUBEWELL KE LEKAR NAHAR TAK NALI NIRMAN KA KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"899,835.97",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_891600_7,2024_REDUP_891600_7,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",HARPUR ME MUKHYA MARG PAR TUBEWELL KE LEKAR NAHAR TAK NALI NIRMAN KA KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"899,835.97",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_892108_1,2024_REDUP_892108_1,"1404/EE/RED/23-24, dt-04.01.24",CC Construction from Nekram to Chakhan singh in Gram Panchayat Pawawali majara Bansrandheer,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,199,986.58",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_892108_2,2024_REDUP_892108_2,"1404/EE/RED/23-24, dt-04.01.24",CC Road Construction from foran singh to mahendra singh house in gram panchayat pawawali majra truckpura,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA,,,,,,"1,199,772.11",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
2024_REDUP_892460_17,2024_REDUP_892460_17,3499/EE/RED/23-24 Dt. 19.01.2024,17.	Block Moth Ke Gram Sajokhari Me Mukhya Marg Se Mahatoliya Ji Ke Makan Ki Aur C.C. Road Ka Nirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,,,,,,"1,261,253.63",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2024_REDUP_892460_18,2024_REDUP_892460_18,3499/EE/RED/23-24 Dt. 19.01.2024,18.	Block Moth Ke Gram Karai Me School Se Main Road Ki Aur C.C. Road Ka Nirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,,,,,,"1,301,999.11",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2024_REDUP_892460_24,2024_REDUP_892460_24,3499/EE/RED/23-24 Dt. 19.01.2024,24.	Block Moth Ke Gram Bamhrauli State Me Sarkari School Se Pappu Tailor Ke Makan Ke Age Ki Aur C.C. Road Ka Nirman.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI,,,,,,"927,009.72",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE JHANSI CIRCLE||EE JHANSI
2024_REDUP_891600_11,2024_REDUP_891600_11,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",KARANPUR URF PACHAFEDA ME RAMNAGINA PRAJAPATI KE GHAR SE BEEK PRASAD KE GHAR TAK CC ROAD KA NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,364,972.87",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_891600_16,2024_REDUP_891600_12,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",PIPARA DIXIT ME PITCH MARG SE ANIL KE GHAR HOTE HUE PURV ME NIRMIT CC TAK CC ROAD KA NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,366,800.59",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_891600_16,2024_REDUP_891600_14,"1774/RED/E-TENDER/2023-24, DATE 30.12.23",PIPARA DIXIT ME PITCH MARG SE ANIL KE GHAR HOTE HUE PURV ME NIRMIT CC TAK CC ROAD KA NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,366,800.59",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
