objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
486356,KUIN KOL,09,188,00953,186795,UTTAR PRADESH,Gorakhpur,Khajni,Kuee Kol,186795,148,9,271720,Kuee kol,953,KHAJNI,1180
486380,GULHARIA KHURD,09,188,00950,185736,UTTAR PRADESH,Gorakhpur,Gorakhpur,Gurauli Khurd,185736,148,9,66920,GURAULI BUZURG,950,PIPRAULI,1184
486357,DARGHAT,09,188,00949,185269,UTTAR PRADESH,Gorakhpur,Sahjanwa,Darghat,185269,148,9,271746,Darghat,949,SAHJANAWA,1185
486358,BARAIPAR,09,188,00951,185958,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Varai Par,185958,148,9,67025,BARAI PAR,951,SARDARNAGAR,1186
486359,MATHIA,09,188,00950,185687,UTTAR PRADESH,Gorakhpur,Gorakhpur,Mathia,185687,148,9,66874,MATHIA,950,PIPRAICH,1183
486360,ISLAMPUR,09,188,00950,185716,UTTAR PRADESH,Gorakhpur,Gorakhpur,Eslampur,185716,148,9,66852,ESLAMPUR,950,PIPRAICH,1183
486361,DHURIYAPAR,09,188,00949,185168,UTTAR PRADESH,Gorakhpur,Sahjanwa,Ghuriapar,185168,148,9,66796,DHURIA PAR KHAS,949,PALI,1182
486362,JANGLE GHUSAR,09,188,00950,185902,UTTAR PRADESH,Gorakhpur,Gorakhpur,Jangl Hakeem No 2 (CT),185902,148,9,0,,950,CHARGAWAN,1175
486363,TARANG CHAK,09,188,00950,185449,UTTAR PRADESH,Gorakhpur,Gorakhpur,Tarngchak,185449,148,9,66592,TARANGCHAK,950,JANGAL KAUDIA,1178
486364,BANAULI,09,188,00949,185183,UTTAR PRADESH,Gorakhpur,Sahjanwa,Banauli,185183,148,9,66778,BANAULI,949,PALI,1182
486365,DAMODAR DAMODAR,09,188,00953,187008,UTTAR PRADESH,Gorakhpur,Khajni,Pakadhi Dhamodar,187008,148,9,65932,BHATOULI,953,BANSGAON,1169
486366,CHARPAN  BUZURG,09,188,00952,186308,UTTAR PRADESH,Gorakhpur,Bansgaon,Charpan Buzurg,186308,148,9,66609,CHARPAN BUZURG,952,KAURI RAM,1179
486367,PIIPRA MANNI,09,188,00951,186090,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Pipra Manni,186090,148,9,66235,PARSAUNI OF BRAHMPUR,951,BRAHMPUR,1173
486368,KOLHAT,09,188,00952,186314,UTTAR PRADESH,Gorakhpur,Bansgaon,Kolahat,186314,148,9,66653,SUADDA,952,KAURI RAM,1179
486381,DHERND,09,188,00948,184978,UTTAR PRADESH,Gorakhpur,Campierganj,Dhedhna,184978,148,9,66546,GOPALAPUR OF JK BLOCK,948,JANGAL KAUDIA,1178
486369,TALNAGRI,09,188,00949,185389,UTTAR PRADESH,Gorakhpur,Sahjanwa,Tal Nagari,185389,148,9,66907,BARWAL MAFI,949,PIPRAULI,1184
486370,BHOPA,09,188,00951,185988,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Bhopa Bazar,185988,148,9,0,,951,SARDARNAGAR,1186
486371,POKHARBHINDA,09,188,00951,185993,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Pokhar Bhinda,185993,148,9,67057,POKHAR BHINDA,951,SARDARNAGAR,1186
486372,CHERIYAN,09,188,00950,185795,UTTAR PRADESH,Gorakhpur,Gorakhpur,Cheria,185795,148,9,66915,CHERIA,950,PIPRAULI,1184
486373,KATAICHI,09,188,00953,186812,UTTAR PRADESH,Gorakhpur,Khajni,Kathaichee,186812,148,9,66681,DEWRADH TULA,953,KHAJNI,1180
486374,GODA,09,188,00953,186963,UTTAR PRADESH,Gorakhpur,Khajni,Gonda,186963,148,9,65942,DHADHAUNA,953,BANSGAON,1169
486375,BALUIGARA,09,188,00950,185794,UTTAR PRADESH,Gorakhpur,Gorakhpur,Balue Gara,185794,148,9,66904,BALUEE GADHA,950,PIPRAULI,1184
486376,SAHRIDAND,09,188,00952,186207,UTTAR PRADESH,Gorakhpur,Bansgaon,Shahridar,186207,148,9,65930,BHAIROPUR,952,BANSGAON,1169
486377,KATKIHIRA,09,188,00951,186034,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Kata Sikra,186034,148,9,66221,KATSIKRA,951,BRAHMPUR,1173
486378,HARIHARPR,09,188,00953,186932,UTTAR PRADESH,Gorakhpur,Khajni,Hariharpoor,186932,148,9,66691,HARIHAR PUR,953,KHAJNI,1180
486379,RAWATPAR,09,188,00949,185277,UTTAR PRADESH,Gorakhpur,Sahjanwa,Rawatpar,185277,148,9,66984,JABRAILA BISHKOKHORE,949,SAHJANAWA,1185
486382,AKTAHWA,09,188,00948,184962,UTTAR PRADESH,Gorakhpur,Campierganj,Ankatahawa,184962,148,9,66249,AKATAHAWA,948,CAMPIERGANJ,1174
486383,MUHAMMADPUR,09,188,00948,184956,UTTAR PRADESH,Gorakhpur,Campierganj,Mohammadpur,184956,148,9,66307,NAWAAPAR,948,CAMPIERGANJ,1174
486384,NURUDDIN CHAK KALAN,09,188,00948,184977,UTTAR PRADESH,Gorakhpur,Campierganj,Nooruddin Chak,184977,148,9,66572,NOORUDDIN CHAK,948,JANGAL KAUDIA,1178
486385,AMWA,09,188,00948,184959,UTTAR PRADESH,Gorakhpur,Campierganj,Amwa Urf Amghat,184959,148,9,66287,KALYANPUR,948,CAMPIERGANJ,1174
486386,INA DIH,09,188,00953,186960,UTTAR PRADESH,Gorakhpur,Khajni,Inna Deeh,186960,148,9,67143,SAHUA,953,KHAJNI,1180
486387,BHARAULI,09,188,00954,187826,UTTAR PRADESH,Gorakhpur,Gola,Bharauli,187826,148,9,66494,PADMALPAR,954,GOLA,1177
486388,DAWNADIH,09,188,00954,188064,UTTAR PRADESH,Gorakhpur,Gola,Dawanadih,188064,148,9,66006,DAWANADIH,954,BARHALGANJ,1170
486389,AKBARA BAD,09,188,00954,187925,UTTAR PRADESH,Gorakhpur,Gola,Akabrabad,187925,148,9,272346,Parauli,954,GAGAHA,1176
486390,BAHADURPUR KHURD,09,188,00953,187333,UTTAR PRADESH,Gorakhpur,Khajni,Bahadurpur Khurd,187333,148,9,269978,Tikuliadar,953,BELGHAT,1171
486391,JAGAKOL,09,188,00953,187319,UTTAR PRADESH,Gorakhpur,Khajni,Jagakol,187319,148,9,66092,KOTIYA BISHUNI,953,BELGHAT,1171
486392,PIPRI,09,188,00953,187318,UTTAR PRADESH,Gorakhpur,Khajni,Pipri,187318,148,9,66112,PIPRI,953,BELGHAT,1171
486393,SHANKARPUR,09,188,00953,187249,UTTAR PRADESH,Gorakhpur,Khajni,Shankarpur,187249,148,9,66121,SHANKARPUR,953,BELGHAT,1171
486394,JHINKHINI,09,188,00953,187272,UTTAR PRADESH,Gorakhpur,Khajni,Jhinkhini,187272,148,9,66072,BRAMHASARI,953,BELGHAT,1171
486410,KOTWA,09,188,00953,187206,UTTAR PRADESH,Gorakhpur,Khajni,Kotva,187206,148,9,67108,KOTVA,953,URUWA,1187
486395,SEMRA KHURD,09,188,00954,188091,UTTAR PRADESH,Gorakhpur,Gola,Semara Khurd,188091,148,9,0,,954,BARHALGANJ,1170
486396,SAKRAKHAR,09,188,00954,187981,UTTAR PRADESH,Gorakhpur,Gola,Sakra Khor,187981,148,9,66041,SAKRA KHOR,954,BARHALGANJ,1170
486397,SAHRUALI,09,188,00954,187966,UTTAR PRADESH,Gorakhpur,Gola,Sahrauli,187966,148,9,66036,PHARSAR,954,BARHALGANJ,1170
486398,SONAR,09,188,00953,186900,UTTAR PRADESH,Gorakhpur,Khajni,Sonari Shanker,186900,148,9,66727,UNOWLA KHAS,953,KHAJNI,1180
486399,TEUNKHAWAN,09,188,00952,186302,UTTAR PRADESH,Gorakhpur,Bansgaon,Tengarkhawa,186302,148,9,66634,KUSMAUL,952,BANSGAON,1169
486400,KOLHUWA,09,188,00954,187964,UTTAR PRADESH,Gorakhpur,Gola,Kolhua,187964,148,9,66017,KOLHUA OF BARHALGANJ,954,BARHALGANJ,1170
486401,DURGAPUR,09,188,00954,187973,UTTAR PRADESH,Gorakhpur,Gola,Durgapur,187973,148,9,65995,BARHYA TIKUR,954,BARHALGANJ,1170
486402,KHARESARI,09,188,00954,801195,UTTAR PRADESH,Gorakhpur,Gola,Dohrighat (NP),801195,148,9,0,,954,BARHALGANJ,1170
486403,KALHIPAR,09,188,00954,187834,UTTAR PRADESH,Gorakhpur,Gola,Kalhipar,187834,148,9,66462,CHHITAUNA BUJURG,954,GOLA,1177
486404,PARASIA TIWARI,09,188,00954,188097,UTTAR PRADESH,Gorakhpur,Gola,Parasia Tiwari,188097,148,9,66033,PARASIA TIWARI,954,BARHALGANJ,1170
486405,DHANAU,09,188,00954,187850,UTTAR PRADESH,Gorakhpur,Gola,Dhanaw,187850,148,9,66488,MADARIA,954,GOLA,1177
486406,BELGHAT,09,188,00953,187339,UTTAR PRADESH,Gorakhpur,Khajni,Belghat,187339,148,9,66066,BELGHAT,953,BELGHAT,1171
486407,JANIPUR,09,188,00952,186492,UTTAR PRADESH,Gorakhpur,Bansgaon,Janipur,186492,148,9,66626,JANIPUR,952,KAURI RAM,1179
486408,PARSYA,09,188,00952,186486,UTTAR PRADESH,Gorakhpur,Bansgaon,Parsiya,186486,148,9,66642,NEVRA,952,KAURI RAM,1179
486409,KURAULI,09,188,00954,187468,UTTAR PRADESH,Gorakhpur,Gola,Kurauli,187468,148,9,67088,CHACHAI RAM,954,URUWA,1187
486412,JHANJHWA,09,188,00953,187250,UTTAR PRADESH,Gorakhpur,Khajni,Jhajhawa,187250,148,9,66121,SHANKARPUR,953,BELGHAT,1171
486413,MAKRAND PUR,09,188,00954,187993,UTTAR PRADESH,Gorakhpur,Gola,Makarndpur,187993,148,9,66023,MAKARANDPUR,954,BARHALGANJ,1170
486414,DURMAHA,09,188,00954,187830,UTTAR PRADESH,Gorakhpur,Gola,Duramha,187830,148,9,66503,RAJAHATA,954,GOLA,1177
486415,SAROSATI,09,188,00954,187970,UTTAR PRADESH,Gorakhpur,Gola,Sarbasi,187970,148,9,65990,BAIDAULI,954,BARHALGANJ,1170
486416,RAINAN BARI,09,188,00954,187818,UTTAR PRADESH,Gorakhpur,Gola,Rama Bari,187818,148,9,66450,BARHAJ AHATAMALI,954,GOLA,1177
486417,BAGHELA,09,188,00953,187246,UTTAR PRADESH,Gorakhpur,Khajni,Baghaila tappa belghat,187246,148,9,66056,BAGHAILA,953,BELGHAT,1171
486418,SIAR KHURD,09,188,00952,186500,UTTAR PRADESH,Gorakhpur,Bansgaon,Siyar Khurd,186500,148,9,66650,SIYAR,952,KAURI RAM,1179
486419,DAKAHI,09,188,00953,187398,UTTAR PRADESH,Gorakhpur,Khajni,Dakahi,187398,148,9,66113,RAEPUR,953,BELGHAT,1171
486420,BARHYA KHURD,09,188,00954,187599,UTTAR PRADESH,Gorakhpur,Gola,Barhya Khurd,187599,148,9,67119,NAGVA BHAGVAN,954,URUWA,1187
486421,RAPATPUR,09,188,00953,187390,UTTAR PRADESH,Gorakhpur,Khajni,Rapatpur,187390,148,9,66116,RAPATPUR,953,BELGHAT,1171
486422,JITWARPUR,09,188,00953,187426,UTTAR PRADESH,Gorakhpur,Khajni,Jitwarpur Mushtakil,187426,148,9,66088,JITWARPUR,953,BELGHAT,1171
486423,KUSMAULI,09,188,00953,187419,UTTAR PRADESH,Gorakhpur,Khajni,Kusmauli,187419,148,9,66105,MUKARIMPUR,953,BELGHAT,1171
486424,TIKAPUR,09,188,00953,187383,UTTAR PRADESH,Gorakhpur,Khajni,Tikapur,187383,148,9,270873,Nargara Siva Datta Singh,953,BELGHAT,1171
486425,CHAK PARHATI,09,188,00952,186522,UTTAR PRADESH,Gorakhpur,Bansgaon,Parihathi,186522,148,9,66387,CHAKMALI URF BITHUA,952,GAGAHA,1176
486426,BARHALGANJ,09,188,00954,801165,UTTAR PRADESH,Gorakhpur,Gola,Barhalganj (NP),801165,148,9,0,,954,BARHALGANJ,1170
486427,UJHAULI,09,188,00954,188007,UTTAR PRADESH,Gorakhpur,Gola,Ojhavali,188007,148,9,66032,OJHAULI,954,BARHALGANJ,1170
486428,BELPAR,09,188,00954,187863,UTTAR PRADESH,Gorakhpur,Gola,Belpar,187863,148,9,66490,MUKUNDWAR,954,GOLA,1177
486429,ANANDGARH,09,188,00954,187860,UTTAR PRADESH,Gorakhpur,Gola,Anand Garh,187860,148,9,66442,ANAND GARH,954,GOLA,1177
486430,JAITPUR,09,188,00954,188053,UTTAR PRADESH,Gorakhpur,Gola,Jaitpur,188053,148,9,66010,JAITPUR OF BARHALGANJ,954,BARHALGANJ,1170
486431,MEHDIA,09,188,00952,186546,UTTAR PRADESH,Gorakhpur,Bansgaon,Mehdiya,186546,148,9,66413,MEHDIYA,952,GAGAHA,1176
486432,BHASMAN,09,188,00952,186307,UTTAR PRADESH,Gorakhpur,Bansgaon,Bhasma,186307,148,9,66603,BHASMA,952,KAURI RAM,1179
486433,BASANTPUR,09,188,00954,187679,UTTAR PRADESH,Gorakhpur,Gola,Basantpur,187679,148,9,66491,NEVADA,954,GOLA,1177
486434,SAI BUZURG,09,188,00953,187129,UTTAR PRADESH,Gorakhpur,Khajni,Sai Bujurag,187129,148,9,67083,BHARTHARI,953,URUWA,1187
486435,NARENDARPUR,09,188,00951,186085,UTTAR PRADESH,Gorakhpur,Chauri Chaura,Narendra Pur,186085,148,9,66231,NAUWA BARI PALIA,951,BRAHMPUR,1173
486436,BHAIRONPUR,09,188,00952,186210,UTTAR PRADESH,Gorakhpur,Bansgaon,Bhairopur,186210,148,9,65930,BHAIROPUR,952,BANSGAON,1169
486437,KHAN KHAR,09,188,00953,187142,UTTAR PRADESH,Gorakhpur,Khajni,Khakhar,187142,148,9,67084,BHAWANIGARH,953,URUWA,1187
486438,BHAWANI GARH,09,188,00953,187140,UTTAR PRADESH,Gorakhpur,Khajni,Bhawanigarh,187140,148,9,67084,BHAWANIGARH,953,URUWA,1187
486439,BELWA DAKHILI,09,188,00954,188040,UTTAR PRADESH,Gorakhpur,Gola,Belawa Dakhili,188040,148,9,269969,Belawa Dakhili,954,BARHALGANJ,1170
486456,MITHANA PUR,09,188,00952,186481,UTTAR PRADESH,Gorakhpur,Bansgaon,Mitanpur Khurd,186481,148,9,66627,KALANI URF TANDWA,952,KAURI RAM,1179
486440,JANGAL SARYA BELWARIA,09,188,00952,186279,UTTAR PRADESH,Gorakhpur,Bansgaon,Jangal Sariaya Belwaria,186279,148,9,65952,JANGAL SARAYA BELWARIA,952,BANSGAON,1169
486441,SURDAHA,09,188,00954,188005,UTTAR PRADESH,Gorakhpur,Gola,Saradaha,188005,148,9,66015,KODARI,954,BARHALGANJ,1170
486442,BHAINSAULI,09,188,00954,188031,UTTAR PRADESH,Gorakhpur,Gola,Bhasauli,188031,148,9,65998,BHAISAVALI,954,BARHALGANJ,1170
486443,NAWAICHPAR,09,188,00954,187859,UTTAR PRADESH,Gorakhpur,Gola,Newaijpar,187859,148,9,66492,NEWAIJPAR,954,GOLA,1177
486444,MAHSIR,09,188,00952,186539,UTTAR PRADESH,Gorakhpur,Bansgaon,Menseer,186539,148,9,66402,JEEWKAR,952,GAGAHA,1176
486445,BELSARI BUZURG,09,188,00953,187125,UTTAR PRADESH,Gorakhpur,Khajni,Belsari Bujurg,187125,148,9,67131,PURWA,953,URUWA,1187
486446,JAGARNATHPUR,09,188,00952,186448,UTTAR PRADESH,Gorakhpur,Bansgaon,Jagarnathpur,186448,148,9,66624,JAGARNATHPUR,952,KAURI RAM,1179
486447,GARYAKOL,09,188,00952,186657,UTTAR PRADESH,Gorakhpur,Bansgaon,Garyakol,186657,148,9,66395,GARYAKOL,952,GAGAHA,1176
486448,AKOLHA,09,188,00954,187602,UTTAR PRADESH,Gorakhpur,Gola,Akolha,187602,148,9,67119,NAGVA BHAGVAN,954,URUWA,1187
486449,KHARGAPATTI,09,188,00954,187612,UTTAR PRADESH,Gorakhpur,Gola,Kharag Patti,187612,148,9,67118,NAGAVAPREM,954,URUWA,1187
486450,BARHIA DUBE,09,188,00954,188006,UTTAR PRADESH,Gorakhpur,Gola,Barhaya Dube,188006,148,9,66032,OJHAULI,954,BARHALGANJ,1170
486451,BASWANPUR,09,188,00954,188036,UTTAR PRADESH,Gorakhpur,Gola,Basawanpur,188036,148,9,66042,SANSARPAR,954,BARHALGANJ,1170
486452,CHAPARHAT,09,188,00953,187363,UTTAR PRADESH,Gorakhpur,Khajni,Chaparhat,187363,148,9,66073,CHAPARHAT,953,BELGHAT,1171
486453,MERARI,09,188,00954,187590,UTTAR PRADESH,Gorakhpur,Gola,Merari,187590,148,9,67093,DEVAPAR,954,URUWA,1187
486454,BAUPAR,09,188,00952,186597,UTTAR PRADESH,Gorakhpur,Bansgaon,Baupar,186597,148,9,66380,BAUPAR,952,GAGAHA,1176
486455,MARKARI,09,188,00954,188092,UTTAR PRADESH,Gorakhpur,Gola,Markari,188092,148,9,269970,Markari,954,BARHALGANJ,1170
486457,BARPAR,09,188,00953,187241,UTTAR PRADESH,Gorakhpur,Khajni,Barpar,187241,148,9,66127,SUARAHA,953,BELGHAT,1171
486458,BHIKHAR BHAR,09,188,00954,187668,UTTAR PRADESH,Gorakhpur,Gola,Bhikhabhar Khurd,187668,148,9,66465,DADRHIYA,954,GOLA,1177
486459,GOPALPUR,09,188,00954,187707,UTTAR PRADESH,Gorakhpur,Gola,Gopalpur,187707,148,9,0,,954,GOLA,1177
486460,RAKAULI,09,188,00954,187705,UTTAR PRADESH,Gorakhpur,Gola,Rakauli,187705,148,9,66505,RAKAULI,954,GOLA,1177
486461,KESHAWA PAR,09,188,00954,187884,UTTAR PRADESH,Gorakhpur,Gola,Kesawapar,187884,148,9,66406,KESAWAPAR,954,GAGAHA,1176
486462,BANH PUR,09,188,00954,187812,UTTAR PRADESH,Gorakhpur,Gola,Bahpur,187812,148,9,66444,BAHPUR,954,GOLA,1177
486463,JHUMILA,09,188,00954,187857,UTTAR PRADESH,Gorakhpur,Gola,Jhumila,187857,148,9,66492,NEWAIJPAR,954,GOLA,1177
486464,NARAUHA,09,188,00952,186613,UTTAR PRADESH,Gorakhpur,Bansgaon,Narauha,186613,148,9,272343,Narauha,952,GAGAHA,1176
486465,RASULPUR BABU,09,188,00953,187342,UTTAR PRADESH,Gorakhpur,Khajni,Rasulpur Babu,187342,148,9,66117,RASULPUR BABU,953,BELGHAT,1171
486466,GHORSAO,09,188,00952,186512,UTTAR PRADESH,Gorakhpur,Bansgaon,Ghorsaon,186512,148,9,66398,GHORSAON,952,GAGAHA,1176
486467,BARHAJPAR,09,188,00954,187724,UTTAR PRADESH,Gorakhpur,Gola,Barhajpar,187724,148,9,66451,BARHAJPAR,954,GOLA,1177
486468,DEOKALI,09,188,00952,186580,UTTAR PRADESH,Gorakhpur,Bansgaon,Deokali,186580,148,9,66392,DEOKALI,952,GAGAHA,1176
486469,SISAI,09,188,00954,187656,UTTAR PRADESH,Gorakhpur,Gola,Sisai,187656,148,9,66468,DEIDIHA,954,GOLA,1177
486470,SAKAT PURA,09,188,00954,187978,UTTAR PRADESH,Gorakhpur,Gola,Sakat Pura,187978,148,9,66018,KULDWA BARI,954,BARHALGANJ,1170
486471,DISTAULIA,09,188,00954,188127,UTTAR PRADESH,Gorakhpur,Gola,Distaulia,188127,148,9,66035,PAUHARIA,954,BARHALGANJ,1170
486472,BARPAR,09,188,00954,187840,UTTAR PRADESH,Gorakhpur,Gola,Barpar,187840,148,9,66452,BARPAR,954,GOLA,1177
486473,GHUGHRI,09,188,00954,187971,UTTAR PRADESH,Gorakhpur,Gola,Dhudhuri,187971,148,9,66036,PHARSAR,954,BARHALGANJ,1170
486474,KURAWAL,09,188,00954,188018,UTTAR PRADESH,Gorakhpur,Gola,Kuraw,188018,148,9,66047,SIDHUAPAR,954,BELGHAT,1171
486475,POKHARI GAON,09,188,00954,187739,UTTAR PRADESH,Gorakhpur,Gola,Pokhari Gon,187739,148,9,66502,POKHARI GON,954,GOLA,1177
486476,KODRI,09,188,00954,187909,UTTAR PRADESH,Gorakhpur,Gola,Semari,187909,148,9,66432,SEMARI,954,GAGAHA,1176
486477,CHAK RAMCHANDER,09,188,00952,186654,UTTAR PRADESH,Gorakhpur,Bansgaon,Chakramchander,186654,148,9,66414,MISHRAULI,952,GAGAHA,1176
486478,PAUHARIA,09,188,00954,188129,UTTAR PRADESH,Gorakhpur,Gola,Pauharia,188129,148,9,66035,PAUHARIA,954,BARHALGANJ,1170
486479,ACHHEDIH,09,188,00954,188089,UTTAR PRADESH,Gorakhpur,Gola,Achhedih,188089,148,9,66044,SEMARA KHURD,954,BARHALGANJ,1170
486480,BHADAURA,09,188,00954,187699,UTTAR PRADESH,Gorakhpur,Gola,Bhadaura,187699,148,9,66480,JHARAKATA,954,GOLA,1177
486481,ATRAURA,09,188,00954,187780,UTTAR PRADESH,Gorakhpur,Gola,Atraura,187780,148,9,0,,954,GOLA,1177
486482,SAKHARWA BUZURG,09,188,00954,801164,UTTAR PRADESH,Gorakhpur,Gola,Gola Bazar (NP),801164,148,9,0,,954,GAGAHA,1176
486483,BISHANPUR,09,188,00953,186786,UTTAR PRADESH,Gorakhpur,Khajni,Bishunpura,186786,148,9,271710,Bishhunpura,953,BELGHAT,1171
486484,DHURIA DIH,09,188,00953,187407,UTTAR PRADESH,Gorakhpur,Khajni,Dhuriadih,187407,148,9,66054,BABHNAULI,953,BELGHAT,1171
486485,MURAR PUR,09,188,00954,187622,UTTAR PRADESH,Gorakhpur,Gola,Murarpur,187622,148,9,66106,MURARPUR,954,BELGHAT,1171
486515,SURDAHPAR RAJA,09,188,00954,187801,UTTAR PRADESH,Gorakhpur,Gola,Surdapar Raja,187801,148,9,66512,SURDAPAR RAJA,954,GOLA,1177
486486,BANKAT,09,188,00954,187955,UTTAR PRADESH,Gorakhpur,Gola,Banakat,187955,148,9,65999,BHATPAR OF BARHALGANJ,954,BARHALGANJ,1170
486487,MANI PUR,09,188,00954,187795,UTTAR PRADESH,Gorakhpur,Gola,Mannipur,187795,148,9,0,,954,GOLA,1177
486488,NEWADA,09,188,00952,186608,UTTAR PRADESH,Gorakhpur,Bansgaon,Newada,186608,148,9,66417,NEWADA,952,GAGAHA,1176
486489,JIGIN KHURD,09,188,00954,187638,UTTAR PRADESH,Gorakhpur,Gola,Jiganikhurd,187638,148,9,66086,JIGINI BUJURG,954,BELGHAT,1171
486490,KAST MISHRAULI,09,188,00954,187747,UTTAR PRADESH,Gorakhpur,Gola,Kast Mishrauli,187747,148,9,66495,PAKARI,954,GOLA,1177
486491,JAGADISHPUR,09,188,00954,188109,UTTAR PRADESH,Gorakhpur,Gola,Jagadishpur,188109,148,9,66026,MOHAN PAUHARIA,954,BARHALGANJ,1170
486492,MASAN PAKAR,09,188,00952,186438,UTTAR PRADESH,Gorakhpur,Bansgaon,Masan Pakar,186438,148,9,66598,BASOODEEHA,952,KAURI RAM,1179
486493,ATISA,09,188,00953,187201,UTTAR PRADESH,Gorakhpur,Khajni,Atisa,187201,148,9,67124,PATISA,953,URUWA,1187
486494,SINGHPUR,09,188,00953,187416,UTTAR PRADESH,Gorakhpur,Khajni,Singhpur,187416,148,9,66124,SOHNAG,953,BELGHAT,1171
486495,MOHANPUR,09,188,00954,187519,UTTAR PRADESH,Gorakhpur,Gola,Mohanpur,187519,148,9,67142,RUKKUNPUR,954,URUWA,1187
486496,DHASKI,09,188,00952,186467,UTTAR PRADESH,Gorakhpur,Bansgaon,Dhaski,186467,148,9,66616,DHASKI,952,KAURI RAM,1179
486497,HARAIYA,09,188,00952,186384,UTTAR PRADESH,Gorakhpur,Bansgaon,Haraiya,186384,148,9,66620,HARAIYA,952,KAURI RAM,1179
486498,MAU BUZURG,09,188,00952,186253,UTTAR PRADESH,Gorakhpur,Bansgaon,Mau Buzurg,186253,148,9,65975,MAU KHURD,952,BANSGAON,1169
486499,SAMASPATTI,09,188,00954,187571,UTTAR PRADESH,Gorakhpur,Gola,Samas Patti,187571,148,9,67123,PAHARPUR,954,URUWA,1187
486500,BARHYAG  BUZURG,09,188,00954,187597,UTTAR PRADESH,Gorakhpur,Gola,Barhya Bujurg,187597,148,9,67077,BARHYA BUJURG,954,URUWA,1187
486501,KARWAL URF MAJHGAWAN,09,188,00952,186587,UTTAR PRADESH,Gorakhpur,Bansgaon,Karwal Urf Manjhgawa,186587,148,9,66404,KARWAL URF MANJHGAWA,952,GAGAHA,1176
486502,GANGA CHAK,09,188,00952,186609,UTTAR PRADESH,Gorakhpur,Bansgaon,Gangachak,186609,148,9,66384,BHAISAHA BUJURG,952,GAGAHA,1176
486503,BIRAL KHURD,09,188,00954,187474,UTTAR PRADESH,Gorakhpur,Gola,Birai Khurd,187474,148,9,67086,BIRAI BUJURG,954,URUWA,1187
486504,DUMARI,09,188,00952,186558,UTTAR PRADESH,Gorakhpur,Bansgaon,Dumari,186558,148,9,66436,THATHAULI,952,GAGAHA,1176
486505,SAHDODANRA,09,188,00952,186288,UTTAR PRADESH,Gorakhpur,Bansgaon,Sahdodad,186288,148,9,65981,SAHDODAD,952,BANSGAON,1169
486506,ARKUSI,09,188,00952,186574,UTTAR PRADESH,Gorakhpur,Bansgaon,Akusi,186574,148,9,66369,AKUSI,952,GAGAHA,1176
486507,LOHARIA,09,188,00954,187485,UTTAR PRADESH,Gorakhpur,Gola,Lohara Fattu,187485,148,9,67134,RAIEPUR,954,URUWA,1187
486508,MATHIYA,09,188,00954,188062,UTTAR PRADESH,Gorakhpur,Gola,Mathia,188062,148,9,65992,BAIRIYADIH,954,BARHALGANJ,1170
486509,CHIKANTAN,09,188,00954,187791,UTTAR PRADESH,Gorakhpur,Gola,Chikania,187791,148,9,0,,954,GOLA,1177
486510,NAWADA,09,188,00954,187947,UTTAR PRADESH,Gorakhpur,Gola,Newada,187947,148,9,66031,NEWADA,954,BARHALGANJ,1170
486511,KONRAN PANDEY,09,188,00954,188069,UTTAR PRADESH,Gorakhpur,Gola,Korar Pandey,188069,148,9,66014,KODAR NIL KANTH,954,BARHALGANJ,1170
486512,MADHUPUR,09,188,00954,187918,UTTAR PRADESH,Gorakhpur,Gola,Madhopur,187918,148,9,272346,Parauli,954,GAGAHA,1176
486513,KUSHBHAUNA,09,188,00954,187985,UTTAR PRADESH,Gorakhpur,Gola,Kusbhauna,187985,148,9,66000,BHITI BAAL,954,BARHALGANJ,1170
486514,NARHARPUR,09,188,00954,188048,UTTAR PRADESH,Gorakhpur,Gola,Narharipur,188048,148,9,66029,NARHARPUR,954,BARHALGANJ,1170
486516,PARSA BUZURG,09,188,00954,187453,UTTAR PRADESH,Gorakhpur,Gola,Parsa Bujurg,187453,148,9,67122,PACHAUHA,954,URUWA,1187
486517,HARAURI,09,188,00952,186289,UTTAR PRADESH,Gorakhpur,Bansgaon,Harauli,186289,148,9,65946,DUBAULI,952,BANSGAON,1169
486518,GHAISRA,09,188,00953,186956,UTTAR PRADESH,Gorakhpur,Khajni,Ghaisara,186956,148,9,66687,GHAISARA,953,KHAJNI,1180
486519,SARAIYA,09,188,00954,187604,UTTAR PRADESH,Gorakhpur,Gola,Chak Saraya,187604,148,9,67089,CHAK SARAYA,954,URUWA,1187
486520,BELPAR PATHAK,09,188,00954,187651,UTTAR PRADESH,Gorakhpur,Gola,Belparpathk,187651,148,9,66457,BHAVAJITPUR,954,GOLA,1177
486521,RIYAON,09,188,00952,186658,UTTAR PRADESH,Gorakhpur,Bansgaon,Riyaon,186658,148,9,66427,RIYAON,952,GAGAHA,1176
486522,RAJETHA,09,188,00954,187828,UTTAR PRADESH,Gorakhpur,Gola,Rajahata,187828,148,9,66503,RAJAHATA,954,GOLA,1177
